weight_class,f1_reach,f1_stance,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_reach,f2_stance,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height
14,62.0,2,1.2,50,1.88,57,115.0,65.0,2,1.0,33,1.31,35,115.0,17,7,0,8,4,0,30,22,63,64
10,71.0,2,0.6,34,1.81,41,170.0,74.0,5,2.7,38,1.5,44,170.0,11,2,0,6,2,0,20,24,72,74
0,67.0,2,0.8,30,1.54,58,135.0,68.0,2,0.4,44,2.47,58,135.0,35,11,0,26,14,0,37,38,66,66
10,71.0,2,0.0,41,0.61,70,170.0,73.0,4,0.0,50,0.59,62,170.0,13,6,0,16,7,0,25,35,70,72
5,76.0,2,1.5,21,1.65,57,205.0,76.0,2,0.2,14,0.25,22,205.0,12,4,1,14,5,0,29,27,75,75
2,74.0,2,1.8,36,0.6,38,145.0,67.0,2,0.1,50,1.36,58,155.0,21,11,0,19,10,2,32,35,73,67
10,72.0,2,0.2,51,4.91,78,170.0,72.0,4,0.3,33,0.26,47,170.0,15,2,0,14,7,0,28,27,71,72
10,71.0,5,0.2,0,0.0,79,170.0,72.0,2,0.6,0,0.0,31,170.0,9,5,0,17,5,0,28,26,70,71
6,70.0,2,0.2,45,1.5,50,145.0,69.0,2,0.2,58,2.37,64,155.0,15,2,0,13,3,0,31,33,66,69
11,68.0,2,0.1,50,0.28,93,135.0,66.0,2,0.0,0,0.0,62,135.0,12,5,0,10,7,1,28,34,69,69
0,69.0,2,0.1,28,0.28,86,135.0,68.0,2,0.1,57,1.46,70,135.0,24,13,1,21,11,2,32,33,67,67
3,65.0,2,0.0,25,2.84,84,125.0,64.0,2,1.4,25,3.49,71,125.0,3,2,0,14,4,0,37,30,63,62
10,74.0,2,0.0,38,1.76,100,170.0,76.0,4,0.5,25,0.67,55,170.0,15,3,0,15,6,1,32,28,71,72
11,68.0,2,4.8,68,6.26,50,135.0,69.0,2,0.7,47,2.33,80,135.0,12,2,0,19,4,0,29,28,67,68
0,65.0,2,0.0,33,0.94,100,135.0,68.0,2,0.1,50,3.17,83,135.0,11,3,0,22,2,0,25,31,68,68
0,67.0,2,0.6,58,0.56,67,135.0,67.0,2,1.0,37,1.68,86,125.0,31,9,0,17,4,0,26,30,63,66
10,76.0,4,0.6,43,2.93,71,170.0,70.0,5,0.1,36,0.52,84,170.0,22,4,1,16,7,0,35,30,74,70
3,68.0,2,2.1,34,1.65,30,135.0,63.0,2,1.2,50,3.66,46,135.0,16,6,0,12,4,0,25,23,69,64
10,80.0,2,0.3,46,2.62,60,170.0,69.0,4,0.3,46,3.83,63,185.0,21,8,0,18,8,0,29,33,75,69
7,74.0,4,0.6,45,1.43,80,185.0,79.0,2,0.9,44,3.7,53,185.0,14,4,1,11,4,0,23,26,72,74
10,72.0,2,0.1,52,3.72,66,170.0,74.0,2,1.5,35,1.8,70,170.0,15,6,0,27,14,1,29,41,69,72
10,74.0,5,0.7,66,1.36,50,170.0,76.0,2,1.3,23,1.08,61,170.0,11,5,0,14,3,0,31,27,74,72
10,76.0,2,0.7,39,2.86,61,170.0,75.0,2,0.2,45,0.87,63,170.0,19,8,1,29,11,1,28,32,71,74
2,70.0,2,0.5,55,1.19,74,155.0,71.0,2,0.9,29,0.9,63,145.0,16,14,2,13,2,0,39,25,69,71
6,71.0,2,2.0,45,2.39,54,155.0,71.0,2,1.3,46,2.46,37,155.0,28,16,0,23,7,0,33,25,70,69
10,75.0,2,0.4,21,1.71,63,170.0,77.0,2,1.3,40,0.2,66,170.0,20,9,0,22,13,2,33,34,71,74
3,69.0,2,0.4,40,0.85,67,125.0,66.0,2,1.1,23,0.62,44,125.0,18,5,0,19,7,0,24,33,66,66
6,73.0,2,0.6,0,0.0,0,155.0,70.0,2,0.0,30,1.67,68,155.0,9,4,0,11,1,1,29,29,72,69
0,65.0,2,0.0,33,1.75,80,135.0,66.0,2,0.1,32,1.77,62,135.0,6,2,0,13,6,0,34,37,66,66
4,77.0,2,0.0,28,3.29,100,240.0,80.0,2,2.4,39,2.69,20,240.0,10,4,0,57,13,1,27,40,75,74
6,73.0,2,1.1,25,0.68,64,170.0,71.0,4,0.5,28,0.92,71,155.0,17,5,0,13,6,0,28,29,72,72
14,64.0,2,0.0,25,0.34,81,115.0,64.0,2,0.6,40,0.29,77,115.0,6,4,0,10,6,0,32,32,67,65
4,77.0,4,0.2,33,0.35,76,250.0,78.0,2,0.0,0,0.0,77,250.0,13,7,0,11,6,0,34,28,77,76
5,73.0,2,0.0,0,0.0,33,205.0,76.0,2,0.0,0,0.0,0,205.0,10,6,0,14,6,0,37,39,71,75
4,74.0,2,0.9,62,4.41,100,247.0,74.0,5,0.0,0,0.0,75,253.0,9,4,0,9,3,0,32,35,72,74
11,69.0,0,0.9,52,2.6,28,135.0,66.0,4,0.4,51,1.94,77,125.0,10,3,0,18,3,0,28,29,66,65
10,74.0,2,0.4,59,1.7,78,170.0,73.0,2,1.3,36,1.21,73,155.0,35,13,0,36,13,0,33,34,71,73
4,77.0,2,0.3,36,0.52,79,240.0,83.0,2,0.5,0,0.0,71,250.0,28,19,0,14,3,0,38,31,75,76
2,71.0,2,1.7,31,1.31,47,145.0,73.0,4,0.8,75,0.53,58,145.0,20,6,0,15,12,0,25,29,70,70
7,74.0,2,0.8,51,1.87,70,185.0,75.0,4,0.1,16,0.09,82,205.0,38,19,2,33,13,0,38,31,72,74
0,66.0,2,0.3,38,1.54,80,135.0,71.0,2,0.8,29,1.91,51,135.0,27,7,0,18,3,0,35,28,65,67
10,74.0,2,1.6,33,2.37,100,170.0,71.0,2,0.0,36,1.24,63,170.0,8,4,0,17,5,0,27,29,72,72
5,79.0,2,1.2,42,3.25,100,205.0,76.0,2,0.2,14,0.25,22,205.0,10,0,0,14,5,0,29,28,74,75
7,74.0,2,0.0,50,1.95,83,185.0,73.0,2,1.0,20,1.31,75,185.0,12,4,0,12,6,0,28,31,72,73
5,75.0,2,0.8,60,0.78,36,253.0,72.0,5,0.0,20,1.41,50,205.0,16,7,1,15,8,0,32,26,73,72
3,68.0,2,0.2,51,2.83,46,125.0,67.0,2,1.4,31,0.96,60,125.0,12,6,0,21,4,0,26,27,66,65
6,74.0,4,1.0,0,0.0,30,155.0,71.0,2,0.0,100,0.79,50,155.0,11,5,0,17,5,0,27,28,74,69
2,66.0,2,1.1,40,3.89,82,155.0,72.0,2,0.6,41,0.81,75,145.0,18,9,0,15,5,0,31,30,66,67
14,65.0,2,0.9,30,1.2,76,115.0,66.0,2,0.6,33,0.19,63,115.0,14,8,0,11,3,0,33,24,64,65
6,70.0,2,0.4,45,2.18,40,155.0,76.0,2,0.7,33,0.26,57,155.0,15,8,0,13,5,0,34,30,68,75
5,75.0,2,0.0,22,0.48,76,205.0,80.0,4,0.6,40,1.34,65,205.0,16,4,0,24,13,0,28,34,74,75
4,76.0,2,0.0,42,2.62,78,260.0,74.0,2,0.5,8,0.45,75,205.0,15,9,0,9,3,0,37,32,77,73
14,62.0,2,0.5,58,3.21,76,115.0,64.0,2,0.1,36,0.39,73,115.0,20,7,0,10,7,0,26,32,61,63
4,80.0,2,0.0,60,7.05,25,265.0,76.0,2,0.0,0,0.0,64,205.0,12,2,0,8,3,0,26,30,76,75
2,72.0,2,2.4,34,1.71,33,145.0,68.0,2,0.0,0,0.0,62,155.0,18,4,0,14,3,0,32,31,71,68
0,67.0,2,0.2,38,2.4,43,135.0,72.0,2,0.7,64,2.13,75,135.0,11,3,0,14,2,0,27,22,65,69
14,60.0,2,0.1,14,0.67,52,115.0,64.0,2,0.4,40,0.71,68,125.0,10,5,0,7,8,0,28,28,61,66
10,76.0,2,1.3,23,1.08,61,170.0,72.0,2,0.6,0,0.0,31,170.0,14,3,0,17,5,0,28,27,72,71
5,76.0,4,0.2,0,0.0,46,205.0,75.0,2,0.0,33,2.83,50,205.0,9,4,0,5,2,0,27,33,73,73
12,69.0,4,0.1,31,0.55,79,135.0,71.0,2,0.2,0,0.0,71,135.0,12,5,0,9,4,0,36,33,68,69
7,77.0,4,0.8,77,0.52,69,185.0,77.0,4,0.5,29,2.8,100,185.0,34,10,0,20,7,0,42,33,74,73
7,74.0,2,0.8,34,1.45,59,185.0,72.0,2,1.4,38,2.46,60,185.0,21,13,0,26,8,0,36,38,72,73
5,76.0,2,1.0,38,2.0,60,205.0,77.0,5,0.0,33,0.18,51,185.0,30,7,0,13,4,0,38,33,74,71
6,71.0,4,2.0,42,1.77,47,155.0,72.0,4,1.2,37,1.55,61,155.0,31,13,0,25,6,0,34,28,68,69
10,72.0,2,0.2,31,2.15,83,170.0,78.0,2,0.6,46,0.95,71,170.0,16,3,0,12,3,0,29,27,71,75
3,71.0,4,1.2,43,3.03,41,125.0,65.0,4,0.6,42,5.15,47,125.0,21,6,2,23,10,0,28,32,70,64
6,70.0,2,0.8,68,3.4,93,155.0,68.0,2,1.3,34,3.59,44,155.0,18,1,0,30,10,2,26,33,70,68
2,72.0,2,0.7,28,0.99,44,145.0,70.0,4,0.3,13,0.67,66,145.0,12,8,1,21,6,1,33,28,69,72
10,74.0,4,0.2,44,2.13,58,170.0,74.0,2,1.4,42,3.05,83,170.0,14,3,0,21,11,0,34,39,73,71
4,79.0,2,0.2,68,1.21,75,255.0,79.0,2,0.0,25,0.52,53,260.0,18,7,1,22,7,0,35,32,78,75
7,69.0,4,0.3,46,3.83,63,185.0,71.0,4,0.5,48,1.69,77,185.0,18,8,0,34,10,1,34,39,69,69
2,67.0,2,0.9,43,1.45,70,145.0,66.0,4,1.0,33,2.08,33,145.0,15,8,0,11,1,0,31,31,68,66
7,75.0,2,0.0,28,1.27,59,185.0,78.0,4,0.5,53,2.69,84,185.0,17,3,0,14,8,0,29,32,73,73
11,68.0,4,0.0,77,3.18,20,135.0,66.0,2,0.5,64,4.67,66,135.0,5,3,0,11,5,0,29,37,66,66
6,70.0,2,0.3,27,0.29,59,155.0,69.0,2,0.0,0,0.0,64,155.0,17,4,0,10,5,0,33,35,71,71
10,74.0,2,0.0,76,1.94,73,170.0,73.0,2,0.0,44,0.54,60,170.0,15,7,0,28,3,0,36,31,73,72
14,63.0,2,0.3,27,1.38,57,115.0,63.0,0,0.3,36,3.53,48,115.0,10,8,1,16,6,0,32,30,64,61
0,65.0,0,0.8,27,1.97,25,135.0,68.0,2,0.0,16,0.36,72,135.0,14,5,0,7,2,0,35,30,67,68
7,76.0,2,0.1,40,0.83,68,205.0,73.0,2,0.0,0,0.0,20,185.0,21,7,0,23,9,0,33,28,74,72
7,76.0,2,0.0,100,0.35,58,185.0,77.0,4,1.8,41,2.56,46,185.0,10,3,0,29,12,0,36,30,75,73
7,74.0,4,0.6,60,1.02,53,185.0,71.0,4,0.1,35,0.8,62,185.0,26,14,0,16,5,0,40,26,72,69
5,76.0,2,0.0,23,0.53,83,205.0,76.0,2,0.8,48,2.17,47,205.0,17,11,0,26,11,1,32,36,75,73
6,75.0,2,0.1,44,0.49,80,155.0,72.0,4,0.9,34,1.77,80,155.0,20,8,0,17,4,1,31,28,71,70
3,67.0,2,0.6,39,1.95,86,125.0,63.0,2,1.2,50,3.66,46,135.0,23,6,0,12,4,0,32,24,65,64
11,64.0,2,0.0,20,0.37,84,135.0,68.0,2,1.1,100,0.35,51,135.0,11,4,1,9,5,1,34,40,65,66
10,75.0,2,0.2,45,0.87,63,170.0,76.0,2,0.7,39,2.86,61,170.0,29,11,1,19,8,1,33,29,74,71
6,77.0,2,0.9,42,3.23,74,170.0,70.0,4,0.5,45,1.08,61,155.0,18,5,0,24,7,0,25,39,69,69
10,70.0,2,0.7,50,2.42,100,155.0,72.0,2,0.4,38,1.2,75,170.0,10,3,0,14,7,1,31,35,66,72
0,65.0,2,1.9,21,0.85,70,135.0,67.0,2,2.1,32,2.92,22,135.0,18,7,0,26,10,0,30,33,66,66
6,72.0,2,0.3,36,2.53,72,170.0,67.0,2,0.6,36,4.11,50,170.0,29,17,0,26,3,0,37,36,70,66
2,71.0,2,0.0,52,5.73,66,145.0,70.0,2,0.8,30,0.59,36,145.0,11,1,0,15,7,0,25,33,71,67
7,72.0,4,0.9,22,1.15,34,185.0,72.0,0,0.0,0,0.0,80,185.0,13,6,0,13,0,0,35,26,73,73
5,79.0,2,0.4,18,0.53,70,205.0,79.0,2,0.0,50,4.98,83,205.0,17,6,0,14,4,0,37,28,73,75
10,73.0,4,0.0,50,0.59,62,170.0,72.0,5,0.9,55,1.72,66,170.0,16,7,0,17,5,1,36,29,72,71
1,70.0,5,1.4,38,0.76,68,135.0,68.0,2,0.4,44,2.47,58,135.0,15,5,1,26,14,0,25,39,68,66
2,72.0,4,1.5,34,3.39,57,145.0,70.0,4,0.5,56,1.6,70,145.0,15,4,0,15,1,0,29,23,70,68
6,73.0,2,0.8,60,0.75,64,155.0,72.0,2,0.5,33,3.17,89,155.0,16,4,0,14,6,0,29,39,70,71
5,74.0,2,0.0,44,1.38,65,185.0,75.0,2,0.0,24,2.22,83,205.0,11,4,0,19,7,0,27,37,72,73
4,77.0,4,0.0,24,1.09,69,265.0,74.0,4,0.1,26,0.56,68,247.0,12,4,0,19,8,1,32,35,75,72
10,75.0,2,1.0,50,0.82,64,170.0,74.0,4,0.4,31,1.39,70,170.0,17,7,1,18,3,0,26,26,71,74
6,73.0,2,0.0,40,2.5,64,155.0,75.0,2,1.5,25,2.31,100,155.0,14,3,0,8,3,0,24,30,70,73
7,75.0,4,0.7,18,0.44,65,185.0,76.0,0,0.7,15,0.32,63,170.0,14,4,0,12,6,0,29,28,75,73
11,65.0,2,0.2,33,0.83,52,135.0,67.0,2,0.7,12,0.18,64,125.0,10,4,0,8,5,0,35,23,67,68
5,78.0,2,0.6,57,2.43,77,205.0,72.0,2,0.5,44,1.95,77,235.0,22,6,0,22,2,0,33,38,74,71
7,76.0,2,1.1,60,1.59,59,185.0,78.0,2,1.0,50,3.82,73,205.0,42,6,2,14,5,0,32,33,74,74
14,68.0,2,0.5,11,1.04,0,115.0,64.0,2,1.6,43,1.83,69,115.0,6,3,0,8,1,1,31,30,64,64
10,70.0,2,0.3,60,0.71,63,170.0,71.0,2,0.2,20,0.68,43,170.0,28,15,0,24,11,0,34,37,69,71
6,72.0,2,0.3,51,2.08,82,155.0,74.0,2,2.8,42,2.77,58,155.0,18,4,0,28,8,0,31,28,70,70
2,73.0,2,0.3,55,2.16,50,145.0,71.0,2,0.0,16,0.36,83,145.0,17,4,0,14,7,0,29,31,70,71
10,76.0,2,0.5,57,1.37,81,170.0,76.0,5,0.2,50,3.44,100,170.0,20,3,0,16,1,0,26,30,73,72
2,75.0,2,0.2,100,0.36,90,145.0,69.0,5,1.2,34,2.82,47,145.0,13,1,0,12,3,0,26,31,71,69
5,78.0,2,0.3,52,1.18,65,205.0,76.0,2,0.1,41,4.49,28,205.0,25,8,0,10,7,0,34,37,74,74
6,71.0,2,0.9,47,7.02,0,155.0,70.0,4,2.1,18,0.85,10,155.0,13,1,0,12,3,0,31,31,67,71
6,70.0,2,0.2,45,1.5,50,145.0,73.0,4,0.0,50,1.62,75,155.0,15,2,0,23,8,0,32,28,66,70
11,68.0,2,0.1,0,0.0,56,125.0,68.0,2,0.1,50,0.28,93,135.0,13,2,0,12,5,0,29,29,69,69
3,68.0,2,0.8,66,0.55,51,125.0,65.0,2,0.0,40,2.85,75,125.0,7,5,0,14,2,0,29,29,65,65
3,66.0,2,0.5,56,3.35,65,125.0,65.0,4,0.6,42,5.15,47,125.0,27,3,1,23,10,0,31,32,63,64
14,62.0,2,1.2,50,1.88,57,115.0,65.0,2,0.9,55,2.17,46,115.0,17,7,0,9,4,0,31,25,63,65
7,73.0,2,0.0,57,0.36,84,185.0,72.0,2,1.4,38,2.46,60,185.0,21,5,0,26,8,0,27,38,72,73
2,71.0,2,0.4,38,1.18,65,145.0,72.0,2,0.4,54,1.16,76,145.0,28,17,0,13,3,1,31,28,69,71
4,80.0,2,0.2,75,0.75,76,250.0,72.0,2,0.1,27,1.14,65,263.0,31,7,0,23,14,0,29,41,79,72
0,73.0,2,0.5,41,2.71,100,135.0,68.0,2,0.0,25,0.42,46,135.0,8,6,0,16,2,0,36,24,68,67
6,70.0,2,0.2,57,0.67,89,155.0,71.0,2,0.3,29,1.12,74,155.0,20,2,0,24,10,1,33,31,69,70
3,68.0,2,2.1,34,1.65,30,135.0,66.0,4,1.4,63,4.28,51,135.0,16,6,0,16,9,1,26,31,69,67
0,71.0,2,0.8,29,1.91,51,135.0,65.0,2,0.0,33,1.75,80,135.0,18,3,0,6,2,0,28,34,67,66
5,78.0,2,0.5,23,0.72,67,205.0,75.0,2,0.2,39,3.03,80,205.0,11,4,0,10,4,0,29,27,75,72
7,76.0,2,0.8,26,0.41,51,205.0,74.0,2,0.0,33,2.25,100,185.0,32,14,0,12,5,0,29,29,76,73
10,69.0,4,0.0,47,3.17,50,170.0,75.0,4,0.8,28,0.75,62,185.0,15,7,0,23,7,0,39,33,70,72
11,68.0,2,0.8,57,2.03,92,135.0,67.0,2,0.0,25,1.3,72,125.0,10,1,0,6,4,0,26,30,68,68
2,65.0,4,0.0,25,0.39,52,145.0,70.0,2,0.5,50,1.06,60,145.0,14,15,1,26,11,0,31,34,69,68
6,70.0,2,0.2,18,0.64,74,155.0,72.0,4,0.9,25,1.62,47,170.0,14,6,1,31,12,0,30,36,70,70
5,75.0,2,0.8,60,0.78,36,253.0,80.0,4,0.6,40,1.34,65,205.0,16,7,1,24,13,0,32,34,73,75
0,66.0,2,0.0,28,0.8,81,135.0,69.0,2,0.1,28,0.28,86,135.0,21,11,0,24,13,1,33,33,63,67
6,71.0,2,2.0,45,2.39,54,155.0,70.0,4,0.6,46,0.75,55,155.0,28,16,0,23,9,0,33,27,70,70
10,71.0,2,0.0,41,0.61,70,170.0,71.0,2,0.4,47,2.04,86,170.0,13,6,0,31,15,0,26,32,70,69
7,75.0,4,0.1,16,0.09,82,205.0,78.0,2,1.1,27,2.1,30,185.0,33,13,0,28,9,0,31,36,74,73
3,70.0,2,0.6,43,2.02,62,125.0,65.0,2,0.1,36,3.01,52,125.0,16,5,1,19,8,0,24,29,67,65
6,75.0,2,1.2,42,1.85,30,155.0,69.0,2,0.2,58,2.37,64,155.0,8,3,0,13,3,0,31,34,73,69
14,60.0,2,0.2,20,0.2,70,115.0,67.0,0,0.6,25,1.58,20,115.0,9,4,0,12,6,0,28,34,60,65
11,68.0,2,0.0,55,5.0,0,135.0,68.0,2,0.8,33,0.74,32,125.0,8,3,0,19,10,0,33,33,67,66
10,72.0,4,0.3,33,0.26,47,170.0,72.0,2,1.8,0,0.0,70,155.0,14,7,0,11,5,0,28,32,72,70
3,70.0,2,1.8,40,0.7,58,125.0,64.0,2,1.4,25,3.49,71,125.0,14,4,0,14,4,0,27,31,68,62
4,80.0,2,0.0,37,2.2,73,240.0,77.0,2,0.1,55,0.33,80,238.0,19,3,0,21,6,0,35,33,76,76
14,62.0,2,0.5,58,3.21,76,115.0,65.0,2,0.1,62,0.3,81,125.0,20,7,0,16,3,0,26,30,61,66
10,72.0,4,1.0,25,2.49,61,170.0,74.0,2,0.4,59,1.7,78,170.0,28,9,0,35,13,0,40,33,73,71
2,71.0,2,0.9,29,0.9,63,145.0,68.0,2,0.3,31,2.36,65,145.0,13,2,0,22,7,1,25,36,71,66
7,78.0,2,0.0,32,2.55,43,185.0,77.0,4,0.1,40,1.39,85,185.0,22,6,0,21,4,0,36,28,73,73
6,72.0,4,1.2,37,1.55,61,155.0,69.0,2,0.5,36,2.92,92,155.0,25,6,0,29,6,0,28,33,69,69
2,71.0,2,1.7,31,1.31,47,145.0,72.0,2,2.4,34,1.71,33,145.0,20,6,0,18,4,0,25,32,70,71
4,76.0,2,0.0,0,0.0,62,205.0,78.0,2,0.0,0,0.0,77,250.0,9,4,0,11,6,0,36,28,71,76
6,76.0,2,0.7,33,0.26,57,155.0,71.0,0,0.0,0,0.0,46,155.0,13,5,0,8,8,0,30,33,75,71
14,63.0,2,0.2,25,0.94,50,115.0,67.0,2,0.5,30,0.35,38,115.0,20,8,0,8,7,0,35,30,63,67
2,70.0,0,0.2,45,4.56,68,145.0,71.0,4,1.5,100,0.21,56,145.0,17,5,1,21,8,0,28,29,67,68
5,76.0,2,0.0,0,0.0,0,205.0,70.0,2,3.5,41,8.7,0,205.0,14,6,0,20,6,0,39,30,75,71
5,79.0,2,0.4,39,1.56,85,205.0,76.0,2,1.0,38,2.0,60,205.0,18,6,0,30,7,0,30,38,77,74
5,77.0,2,2.4,57,4.42,71,205.0,75.0,2,0.0,22,0.48,76,205.0,15,5,0,16,4,0,30,28,75,74
10,75.0,4,0.6,35,1.76,77,170.0,77.0,2,1.3,40,0.2,66,170.0,17,6,1,22,13,2,30,34,72,74
10,73.0,2,0.0,33,0.57,53,170.0,73.0,2,0.2,50,2.4,62,185.0,10,1,0,20,4,1,32,30,70,72
10,74.0,2,0.0,76,1.94,73,170.0,77.0,5,0.0,16,0.87,0,170.0,15,7,0,7,2,0,36,26,73,72
7,81.0,2,0.5,0,0.0,50,185.0,77.0,2,0.7,36,2.23,77,185.0,7,4,0,20,5,0,27,29,76,73
0,65.0,2,1.1,21,0.92,81,135.0,70.0,2,0.6,35,2.64,43,135.0,18,4,0,10,6,0,31,27,66,65
7,76.0,2,0.5,19,0.27,57,185.0,75.0,2,0.7,32,1.7,60,185.0,24,13,0,15,10,0,31,36,74,75
6,69.0,4,0.7,50,0.24,64,155.0,72.0,2,0.5,33,3.17,89,155.0,11,3,0,14,6,0,28,39,68,71
10,75.0,2,0.2,19,1.16,82,170.0,76.0,4,0.5,25,0.67,55,170.0,13,5,0,15,6,1,31,29,72,72
10,74.0,4,0.0,41,0.66,82,185.0,73.0,2,0.3,0,0.0,33,155.0,18,2,1,16,5,0,25,25,72,72
6,71.0,2,1.3,46,2.46,37,155.0,70.0,2,0.2,60,0.68,40,155.0,23,7,0,13,5,0,25,31,69,69
2,69.0,2,0.4,83,0.24,85,145.0,70.0,2,0.1,65,0.64,91,135.0,21,5,0,28,6,0,26,31,71,67
14,64.0,2,0.0,14,0.11,83,115.0,63.0,2,0.8,47,3.34,58,115.0,13,5,0,17,4,0,32,29,63,64
7,74.0,4,0.6,60,1.02,53,185.0,74.0,2,0.8,51,1.87,70,185.0,26,14,0,38,19,2,40,38,72,72
7,78.0,5,0.0,33,0.94,37,185.0,72.0,0,0.0,0,0.0,80,185.0,6,4,0,13,0,0,30,26,71,73
10,75.0,2,0.6,33,0.14,74,155.0,74.0,2,1.4,35,0.85,56,170.0,15,6,0,19,9,0,30,33,70,72
0,67.0,2,0.5,25,0.46,66,135.0,66.0,2,0.3,38,1.54,80,135.0,23,6,1,27,7,0,29,35,66,65
7,79.0,2,0.9,44,3.7,53,185.0,73.0,2,1.0,20,1.31,75,185.0,11,4,0,12,6,0,27,31,74,73
0,71.0,2,0.5,0,0.0,62,135.0,69.0,4,1.3,60,3.32,71,135.0,28,12,0,10,4,0,39,30,67,67
0,66.0,5,0.6,26,1.25,84,135.0,71.0,4,0.8,62,1.44,60,135.0,19,10,0,35,10,0,31,37,66,69
14,65.0,2,0.0,21,1.0,50,115.0,63.0,2,0.2,100,0.25,28,115.0,4,3,0,13,2,0,28,24,61,61
10,75.0,2,0.3,12,0.32,85,170.0,73.0,2,0.0,0,0.0,100,170.0,15,3,1,29,11,0,24,33,72,70
3,69.0,2,0.2,50,0.7,46,125.0,68.0,2,2.4,47,1.78,59,125.0,8,7,0,17,1,0,31,30,68,65
4,72.0,2,0.2,55,0.51,64,265.0,79.0,2,0.0,25,0.52,53,260.0,13,14,1,22,7,0,43,32,70,75
7,70.0,4,0.3,34,1.86,78,185.0,77.0,4,0.5,29,2.8,100,185.0,13,4,0,20,7,0,40,33,72,73
6,75.0,5,0.4,33,0.4,78,155.0,69.0,2,0.0,35,0.74,75,155.0,20,8,0,22,16,0,27,33,72,68
5,76.0,2,0.2,14,0.25,22,205.0,75.0,4,0.0,71,2.62,80,205.0,14,5,0,15,4,0,28,24,75,73
3,65.0,5,1.0,33,0.25,63,125.0,66.0,4,1.4,63,4.28,51,135.0,17,8,0,16,9,1,29,31,65,67
2,67.0,2,0.1,50,1.36,58,155.0,71.0,2,0.4,34,2.16,72,145.0,19,10,2,21,1,0,36,29,67,66
6,72.0,2,0.4,60,4.0,22,155.0,68.0,2,0.7,27,0.68,53,155.0,12,2,0,17,12,0,35,33,70,70
10,74.0,2,0.0,42,2.95,76,170.0,72.0,2,0.0,100,0.25,86,170.0,14,9,0,13,5,0,29,29,70,71
3,66.0,2,1.1,23,0.62,44,125.0,67.0,4,0.0,16,0.54,33,125.0,19,7,0,13,3,0,33,32,66,66
10,71.0,2,0.3,20,1.59,28,170.0,72.0,2,0.4,29,0.97,57,170.0,18,7,2,17,7,0,36,31,70,71
14,67.0,4,0.0,25,0.36,53,125.0,67.0,2,0.0,0,0.0,0,115.0,8,3,0,5,2,0,25,20,65,65
11,64.0,2,0.0,20,0.37,84,135.0,69.0,4,0.1,31,0.55,79,135.0,11,4,1,12,5,0,34,36,65,68
4,78.0,2,0.1,61,1.48,81,249.0,77.0,2,0.3,36,0.52,79,240.0,17,6,0,28,19,0,32,38,75,75
10,76.0,4,0.6,43,2.93,71,170.0,72.0,2,0.2,51,4.91,78,170.0,22,4,1,15,2,0,36,29,74,71
10,70.0,4,0.7,39,1.89,60,170.0,70.0,5,0.1,36,0.52,84,170.0,29,12,0,16,7,0,33,31,68,70
6,70.0,4,0.8,65,1.23,63,155.0,73.0,2,1.0,33,0.42,50,155.0,35,14,0,10,5,0,39,33,67,71
4,77.0,4,0.2,33,0.35,76,250.0,74.0,2,0.9,62,4.41,100,247.0,13,7,0,9,4,0,34,32,77,72
2,69.0,2,0.0,20,0.3,68,145.0,73.0,4,0.8,75,0.53,58,145.0,9,7,1,15,12,0,27,29,68,70
3,71.0,4,1.2,43,3.03,41,125.0,66.0,4,0.5,63,3.42,82,125.0,21,6,2,11,5,0,28,25,70,67
10,73.0,2,0.0,45,1.18,72,170.0,71.0,2,0.0,36,1.24,63,170.0,22,8,0,17,5,0,28,29,70,72
0,70.0,2,0.8,45,2.11,52,135.0,70.0,5,0.0,100,0.78,26,135.0,15,8,0,9,2,0,31,28,67,65
3,71.0,4,0.0,33,1.37,66,125.0,71.0,2,2.5,0,0.0,60,125.0,8,2,0,11,1,0,21,20,65,69
11,67.0,2,0.7,12,0.18,64,125.0,72.0,2,0.0,0,0.0,40,125.0,8,5,0,9,2,2,23,28,68,67
6,75.0,4,1.2,48,3.55,66,170.0,77.0,2,0.9,42,3.23,74,170.0,16,4,0,18,5,0,30,25,73,69
7,74.0,2,0.8,34,1.45,59,185.0,69.0,4,0.3,46,3.83,63,185.0,21,13,0,18,8,0,36,34,72,69
14,64.0,2,0.2,30,1.0,55,125.0,65.0,2,0.9,30,1.2,76,115.0,6,2,0,14,8,0,29,33,65,64
5,77.0,4,0.4,16,0.39,84,205.0,76.0,2,0.0,0,0.0,0,205.0,12,0,0,14,6,0,28,39,76,75
10,72.0,2,0.1,52,3.72,66,170.0,75.0,2,0.2,45,0.87,63,170.0,15,6,0,29,11,1,30,33,69,74
2,70.0,2,0.3,32,0.87,65,145.0,70.0,2,0.5,55,1.19,74,155.0,23,11,0,16,14,2,38,39,66,69
6,71.0,4,1.0,42,1.02,81,170.0,70.0,2,0.7,37,3.32,69,155.0,16,6,0,35,16,0,29,36,70,67
7,74.0,4,0.6,45,1.43,80,185.0,77.0,2,0.2,55,0.95,50,185.0,14,4,1,13,7,0,24,38,72,73
