weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_td_def,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_td_def,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height
0,65.0,3.11,4.68,2,48,61,87,135.0,71.0,3.93,1.74,4,37,44,66,125.0,22,5,0,8,2,0,25,21,66,65
0,68.0,2.2,3.75,2,37,55,80,135.0,66.0,3.15,3.97,2,46,54,62,135.0,9,4,0,13,6,0,26,37,66,66
0,67.0,2.94,3.52,2,35,64,73,135.0,71.0,2.79,2.72,4,45,49,60,135.0,22,8,1,35,10,0,28,37,66,69
6,68.0,5.09,7.12,2,58,56,62,155.0,70.0,2.8,2.74,2,39,57,100,155.0,14,3,0,10,3,0,31,31,68,66
7,74.0,1.36,3.25,2,61,70,72,185.0,77.0,3.92,1.36,2,33,45,0,185.0,11,2,0,9,3,0,25,30,72,75
10,74.0,4.16,3.57,4,45,60,65,170.0,70.0,3.28,3.57,4,45,62,60,170.0,28,14,0,29,12,0,35,33,71,68
2,70.0,3.26,3.63,2,36,67,50,145.0,71.0,2.66,2.88,2,45,59,47,145.0,15,2,0,19,8,0,32,35,66,68
10,71.0,4.5,4.27,2,47,57,70,170.0,73.0,4.02,4.27,2,39,64,60,170.0,13,6,0,28,3,0,26,31,70,72
5,76.0,3.84,3.41,2,44,54,60,205.0,77.0,2.89,4.18,2,52,62,71,205.0,30,7,0,15,5,0,38,30,74,75
5,77.0,2.82,3.72,5,51,66,51,185.0,78.0,2.76,3.44,2,49,53,65,205.0,13,4,0,25,8,0,33,34,71,74
7,75.0,3.33,3.8,2,40,53,52,185.0,74.0,2.44,2.94,2,44,54,65,185.0,7,2,0,11,4,0,27,27,74,72
10,72.0,3.63,3.63,5,45,54,50,170.0,71.0,3.59,4.78,2,42,65,78,170.0,5,3,0,14,4,0,35,31,71,70
10,74.0,2.62,3.66,2,51,66,73,170.0,74.0,3.08,3.41,4,44,55,53,170.0,15,7,0,17,5,0,36,30,73,73
6,70.0,2.31,2.65,2,41,59,40,155.0,68.0,3.77,5.43,2,50,70,87,155.0,15,8,0,17,6,0,34,32,68,68
7,74.0,3.22,3.2,2,42,62,83,185.0,78.0,2.7,2.45,5,48,55,37,185.0,12,4,0,6,4,0,28,30,72,71
10,74.0,4.18,2.5,2,48,49,56,170.0,73.0,2.55,3.35,2,44,69,66,170.0,19,9,0,31,12,0,33,28,72,72
12,68.0,2.25,7.28,2,52,64,94,145.0,69.0,2.83,2.82,4,34,57,79,135.0,21,2,0,12,5,0,32,36,68,68
6,75.0,4.16,4.01,2,43,60,80,155.0,70.0,1.65,4.11,2,49,67,84,155.0,20,8,0,28,0,0,31,29,71,70
6,75.0,4.72,4.73,5,44,55,78,155.0,73.0,2.41,2.86,2,37,58,64,155.0,20,8,0,14,3,0,27,24,72,70
14,64.0,3.54,4.12,2,43,63,69,115.0,63.0,2.86,2.22,0,40,53,48,115.0,8,1,1,16,6,0,30,30,64,61
10,80.0,2.22,3.86,2,46,56,60,170.0,75.0,2.34,3.56,2,39,57,36,170.0,21,8,0,30,13,0,30,33,75,74
5,74.0,3.23,5.39,4,56,68,75,205.0,76.0,2.85,3.01,4,40,47,46,205.0,14,3,0,9,4,0,22,27,72,73
2,73.0,2.16,2.94,2,42,66,50,145.0,70.0,4.29,4.31,4,42,53,66,145.0,17,4,0,21,6,1,29,28,70,72
7,73.0,2.77,2.99,2,34,58,62,185.0,74.0,2.85,4.05,4,41,66,80,185.0,20,4,1,14,4,1,30,24,72,72
3,66.0,2.43,3.83,0,51,70,100,125.0,68.0,3.47,4.22,2,46,53,30,135.0,13,3,1,16,6,0,24,26,66,69
0,65.0,4.04,3.05,2,36,53,42,135.0,66.0,2.3,3.53,4,46,62,51,135.0,11,3,0,16,9,1,23,31,66,67
2,71.0,2.98,3.09,2,40,58,65,145.0,70.0,6.26,5.64,2,53,54,50,145.0,28,17,0,14,3,0,32,27,69,70
13,65.0,2.63,3.4,2,52,43,35,115.0,64.0,4.73,4.53,2,47,60,62,125.0,8,4,0,9,6,0,24,31,64,65
10,76.0,2.17,4.6,5,52,60,100,170.0,74.0,2.64,2.24,5,38,32,48,170.0,16,1,0,9,4,1,31,30,72,71
2,73.0,3.92,4.22,4,37,58,78,155.0,71.0,2.8,3.27,2,36,53,58,145.0,20,15,0,25,8,0,32,34,70,70
6,73.0,4.02,4.83,2,48,61,50,170.0,71.0,3.07,3.76,4,42,60,71,155.0,26,8,0,13,6,0,32,30,74,72
6,71.0,3.47,3.19,2,39,60,75,155.0,71.0,5.52,6.0,0,37,59,46,155.0,8,1,1,8,8,0,28,34,69,71
11,68.0,5.92,6.16,2,38,63,93,135.0,68.0,4.04,3.12,2,42,55,28,135.0,12,5,0,6,4,0,30,31,69,64
0,68.0,1.95,2.8,4,52,51,75,135.0,73.0,2.55,2.7,2,44,59,71,135.0,8,5,0,16,8,0,39,31,66,69
13,66.0,3.39,3.79,2,38,59,59,125.0,67.0,1.44,2.23,5,56,45,20,125.0,15,7,0,18,8,1,32,32,66,67
14,60.0,3.31,2.75,2,29,71,70,115.0,67.0,4.11,3.88,4,40,61,53,125.0,9,4,0,8,3,0,29,26,60,65
2,69.0,2.71,1.28,2,41,51,22,145.0,69.0,3.58,3.44,2,49,36,53,145.0,9,3,0,21,12,0,24,29,68,70
4,83.0,1.97,2.15,2,37,48,71,250.0,80.0,3.69,4.95,2,52,56,73,240.0,14,3,0,19,3,0,32,36,76,76
5,72.0,2.75,4.25,2,52,56,77,235.0,75.0,3.93,5.04,2,46,57,76,205.0,22,2,0,16,4,0,39,29,71,74
2,75.0,5.34,7.09,2,50,62,90,145.0,72.0,6.36,5.12,2,41,57,77,145.0,13,1,0,20,4,0,27,30,71,71
5,76.0,5.34,4.26,2,42,55,83,205.0,75.0,3.07,2.77,2,52,59,83,205.0,17,11,0,19,7,0,33,38,75,73
0,70.0,4.65,5.66,4,45,64,75,135.0,71.0,3.89,5.11,2,41,63,50,135.0,22,3,0,17,4,0,27,31,67,68
2,70.0,5.11,2.63,2,31,58,62,145.0,72.0,4.33,4.65,2,35,60,56,135.0,8,5,0,10,8,0,31,28,67,70
10,72.0,6.91,4.98,2,48,47,66,170.0,73.0,4.2,4.59,2,46,59,53,170.0,11,8,0,10,1,0,30,33,72,70
3,65.0,2.17,2.94,2,44,56,52,125.0,67.0,3.47,4.4,2,46,56,60,125.0,19,8,0,21,4,0,30,28,65,65
2,71.0,3.07,4.15,2,49,61,54,145.0,70.0,2.87,4.25,4,36,67,93,145.0,12,2,0,16,4,0,27,29,67,67
2,70.0,3.13,3.93,0,39,69,68,145.0,70.0,4.45,4.36,2,41,58,61,145.0,17,5,1,22,9,0,29,34,67,70
6,71.0,2.51,1.95,4,31,63,92,155.0,70.0,0.76,2.1,2,56,72,93,155.0,40,14,0,18,1,0,35,27,70,70
7,72.0,2.81,2.54,2,46,62,60,185.0,77.0,2.91,3.39,4,45,54,100,185.0,26,8,0,20,7,0,39,34,73,73
2,66.0,3.07,4.42,2,46,59,82,155.0,74.0,3.86,4.08,2,37,53,69,145.0,18,9,0,20,6,0,32,28,66,71
6,71.0,2.14,3.58,2,49,60,0,155.0,72.0,2.32,1.56,2,35,59,20,145.0,13,1,0,14,7,0,32,31,67,70
10,73.0,7.14,6.68,2,46,52,72,170.0,70.0,4.14,4.44,4,39,53,62,155.0,22,8,0,21,9,0,29,30,70,68
6,71.0,3.7,4.95,2,49,63,74,155.0,71.0,2.82,2.33,4,42,47,81,170.0,24,10,1,16,6,0,32,30,70,70
2,73.0,3.23,2.32,2,38,47,35,145.0,70.0,1.7,2.88,2,42,60,100,145.0,14,6,0,13,2,0,31,27,67,68
13,68.0,4.58,4.35,2,32,64,56,125.0,69.0,2.87,2.98,2,35,73,66,125.0,13,2,0,12,6,0,30,32,69,66
14,65.0,2.11,1.94,2,44,55,70,115.0,63.0,3.11,3.01,2,41,61,57,115.0,9,5,0,10,8,1,36,33,65,64
13,72.0,4.74,4.49,2,33,59,40,125.0,64.0,4.18,4.32,2,50,58,55,125.0,9,2,2,6,2,0,29,30,67,65
6,69.0,4.43,3.92,4,37,56,64,155.0,72.0,2.55,3.29,2,45,56,22,155.0,11,3,0,12,2,0,29,36,68,70
10,76.0,4.46,3.06,2,34,51,61,170.0,73.0,2.42,3.53,2,39,57,38,170.0,14,3,0,17,7,0,29,37,72,72
2,72.0,6.38,4.52,2,41,62,57,145.0,70.0,4.16,7.14,5,48,58,27,135.0,16,6,0,12,1,0,27,26,72,71
7,74.0,1.57,2.59,4,53,61,75,185.0,75.0,4.15,3.06,4,45,52,76,205.0,24,8,0,13,4,0,40,31,73,73
13,65.0,7.94,3.7,2,36,42,69,125.0,66.0,2.16,3.02,4,49,62,77,125.0,8,3,0,18,3,0,30,30,67,65
6,67.0,2.49,2.44,2,47,58,50,170.0,73.0,2.51,3.7,4,46,69,75,155.0,26,3,0,23,8,0,37,29,66,70
4,75.0,4.3,4.27,2,58,45,87,249.0,77.0,3.08,3.43,4,45,44,69,265.0,6,3,0,12,4,0,26,33,75,75
0,68.0,4.43,3.96,2,38,58,65,145.0,70.0,3.82,3.43,5,47,53,68,135.0,26,3,0,15,5,1,33,26,67,68
7,76.0,4.28,3.06,2,47,44,51,205.0,76.0,2.19,4.44,2,47,57,68,205.0,32,14,0,21,7,0,30,34,76,74
10,72.0,3.73,2.42,2,42,59,75,170.0,75.0,3.34,4.87,2,45,62,63,170.0,14,7,1,29,11,1,36,34,72,74
6,70.0,3.0,3.0,2,46,66,40,155.0,74.0,2.39,1.88,4,43,45,66,155.0,13,5,0,15,2,0,32,35,69,71
14,67.0,3.26,3.89,2,41,54,50,115.0,62.0,3.13,1.57,2,54,33,50,115.0,10,4,0,6,5,0,26,36,65,64
0,65.0,5.37,3.36,2,41,67,70,135.0,71.0,2.79,2.72,4,45,49,60,135.0,18,7,0,35,10,0,31,38,66,69
3,68.0,2.4,2.44,2,52,53,59,125.0,69.0,1.72,1.58,5,37,60,23,125.0,17,1,0,9,2,0,31,24,65,66
7,77.0,2.43,4.18,4,48,56,68,205.0,73.0,3.21,3.71,4,49,60,78,185.0,16,5,0,13,4,0,34,41,75,72
4,80.0,1.9,3.69,2,51,55,25,265.0,72.0,2.9,2.81,2,43,51,64,265.0,12,2,0,13,14,1,27,44,76,70
4,74.0,5.82,3.35,2,39,35,100,247.0,75.0,3.54,4.09,4,48,51,42,264.0,9,4,0,10,3,0,33,25,72,74
10,73.0,2.02,3.07,2,46,63,66,170.0,71.0,3.55,4.9,2,43,61,63,170.0,15,4,0,17,5,0,24,30,71,72
5,78.0,3.1,4.29,2,48,47,100,205.0,79.0,2.55,2.7,2,62,48,52,205.0,9,2,0,7,3,0,32,27,73,75
6,70.0,4.53,3.25,2,43,53,37,155.0,68.0,4.86,3.66,2,38,50,53,155.0,16,10,3,17,12,0,30,34,71,70
7,80.0,5.66,2.74,2,50,39,0,185.0,80.0,2.6,4.46,5,50,66,85,185.0,11,2,0,18,0,0,26,29,75,76
2,71.0,3.14,6.15,2,57,59,72,145.0,71.0,2.58,2.22,2,46,47,66,145.0,21,1,0,11,1,0,30,26,66,71
3,65.0,3.01,3.51,5,40,59,63,125.0,67.0,2.23,1.38,2,38,65,86,125.0,17,8,0,23,6,0,30,33,65,65
6,69.0,4.09,3.68,2,40,62,75,155.0,67.0,3.5,3.36,2,40,54,58,155.0,22,16,0,19,10,2,34,37,68,67
0,69.0,3.63,3.26,4,44,53,30,135.0,69.0,2.43,3.49,0,47,68,50,135.0,11,7,2,9,3,0,27,28,67,68
10,72.0,3.17,2.93,2,43,58,86,170.0,71.0,4.49,3.8,2,33,56,0,170.0,13,5,0,6,2,0,30,27,71,71
10,75.0,5.21,3.99,2,35,46,74,155.0,73.0,4.23,4.34,2,46,53,73,155.0,15,6,0,36,13,0,31,35,70,73
4,79.0,2.29,2.63,2,49,44,53,260.0,78.0,3.2,3.61,2,51,52,81,249.0,22,7,0,17,6,0,33,33,75,75
6,70.0,2.47,3.09,4,44,60,61,155.0,76.0,3.31,4.13,2,39,60,57,155.0,24,7,0,13,5,0,40,31,69,75
10,76.0,2.95,3.86,2,46,61,57,170.0,70.0,3.42,3.73,2,41,62,63,170.0,17,5,0,28,15,0,31,35,74,69
2,70.0,5.89,4.65,2,35,56,75,145.0,72.0,4.33,4.65,2,35,60,56,135.0,18,9,0,10,8,0,28,28,70,70
6,71.0,1.96,3.58,2,52,58,41,170.0,72.0,5.64,3.68,2,34,50,83,155.0,11,2,0,12,5,0,22,31,72,70
6,68.0,3.9,6.26,2,54,58,57,155.0,74.0,3.1,5.19,2,36,61,70,155.0,15,4,0,16,2,0,30,33,69,69
10,75.0,3.57,6.04,4,49,65,92,170.0,78.0,6.39,3.15,2,26,54,0,170.0,13,2,0,7,5,0,28,27,71,74
3,68.0,2.82,3.22,2,36,63,51,135.0,66.0,1.78,0.96,2,40,46,50,125.0,11,4,0,8,2,0,27,32,66,66
11,67.0,4.08,4.56,2,38,52,64,125.0,67.0,3.17,2.04,0,41,44,37,135.0,8,5,0,6,6,0,24,30,68,67
10,72.0,3.13,2.69,2,43,51,72,170.0,72.0,3.02,4.42,2,39,61,31,170.0,29,17,0,17,5,0,38,28,70,71
7,76.0,3.04,3.19,4,55,54,41,185.0,76.0,3.55,3.07,2,38,48,100,185.0,11,3,1,15,5,0,28,32,72,74
2,70.0,3.26,3.63,2,36,67,50,145.0,71.0,2.98,3.09,2,40,58,65,145.0,15,2,0,28,17,0,33,32,66,69
14,62.0,5.28,6.55,2,51,51,76,115.0,60.0,3.46,4.04,2,47,62,52,115.0,20,7,0,10,5,0,27,29,61,61
5,80.0,2.86,2.59,4,46,44,65,205.0,73.0,3.09,2.29,2,40,55,100,205.0,24,13,0,15,7,0,35,35,75,70
10,76.0,4.11,4.22,2,49,56,63,170.0,71.0,4.5,4.27,2,47,57,70,170.0,15,7,0,13,6,0,33,27,71,70
0,70.0,3.9,3.78,2,36,57,91,145.0,66.0,5.98,5.01,5,45,54,84,135.0,36,9,0,19,10,0,31,32,66,66
11,68.0,2.93,3.46,2,41,65,51,135.0,66.0,2.06,2.37,2,44,47,66,135.0,9,5,1,11,5,0,41,38,66,66
14,67.0,3.87,3.25,2,25,55,47,125.0,64.0,5.3,5.88,2,50,65,73,115.0,9,3,0,10,7,0,27,33,67,63
10,73.0,3.34,4.85,4,50,61,62,170.0,77.0,3.58,3.23,2,50,51,66,170.0,16,7,0,22,13,2,37,35,72,74
5,74.0,2.92,2.39,2,39,52,0,205.0,75.0,3.2,3.05,4,44,55,82,205.0,13,4,0,33,13,0,30,32,75,74
0,67.0,1.61,1.59,2,36,52,22,135.0,70.0,1.68,1.75,2,40,53,52,135.0,26,10,0,15,8,0,34,32,66,67
3,68.0,1.88,2.57,2,42,63,46,125.0,65.0,3.11,4.68,2,48,61,87,135.0,12,6,0,22,5,0,27,26,66,66
0,71.0,2.68,2.92,2,61,46,0,145.0,72.0,3.96,3.81,2,35,56,70,135.0,14,2,0,7,4,1,24,27,70,69
12,68.0,4.12,5.05,2,52,49,20,135.0,68.0,2.25,7.28,2,52,64,94,145.0,12,5,0,21,2,0,29,33,66,68
2,69.0,7.36,4.07,5,33,50,56,145.0,68.0,2.39,3.6,2,39,69,65,145.0,14,1,0,22,7,1,27,37,68,66
0,70.0,4.31,2.77,2,44,49,58,135.0,72.0,4.06,6.75,5,56,66,61,135.0,13,8,0,10,0,0,30,24,69,71
4,77.0,2.69,3.55,2,44,59,79,240.0,84.0,4.0,3.13,2,47,46,55,265.0,28,19,0,33,12,0,39,30,75,83
11,68.0,1.63,2.57,4,61,47,42,145.0,68.0,3.82,2.74,2,35,57,92,135.0,10,4,0,10,1,0,36,27,66,68
14,63.0,4.07,3.24,2,32,64,0,115.0,69.0,3.56,3.1,4,42,49,66,115.0,7,1,0,7,5,0,25,31,64,67
6,72.0,2.66,3.95,4,49,60,80,155.0,72.0,3.25,3.07,2,41,50,57,155.0,17,4,1,11,2,0,29,26,70,69
0,66.0,3.55,3.28,2,40,61,81,135.0,65.0,6.17,5.29,2,42,57,81,135.0,21,11,0,18,4,0,34,32,63,66
7,71.0,3.35,3.02,4,46,53,77,185.0,76.0,2.58,2.65,2,47,54,62,185.0,34,10,1,18,10,0,40,35,69,74
10,72.0,2.73,2.63,2,36,58,57,170.0,74.0,2.84,2.74,2,45,60,70,170.0,17,7,0,27,14,1,32,43,71,72
0,68.0,3.61,2.53,2,34,54,80,135.0,64.0,3.06,4.25,2,49,64,86,135.0,21,10,0,18,2,1,34,29,68,66
5,79.0,2.64,3.45,2,47,53,100,205.0,76.0,4.79,3.85,2,46,43,64,205.0,10,0,0,8,3,0,30,31,74,75
4,77.0,2.45,3.61,2,51,56,31,231.0,80.0,2.48,5.36,2,60,58,76,250.0,23,8,1,31,7,0,41,30,76,79
5,78.0,2.76,3.44,2,49,53,65,205.0,79.0,3.97,3.43,2,54,49,70,205.0,25,8,0,17,6,0,35,38,74,73
0,71.0,6.07,4.02,2,32,50,44,135.0,68.0,5.3,3.83,2,45,62,46,135.0,17,9,0,16,2,0,32,25,68,67
10,74.0,2.05,2.53,4,47,55,70,170.0,75.0,2.89,2.17,4,39,59,77,170.0,18,3,0,17,6,1,27,31,74,72
7,75.0,5.01,2.64,4,34,53,14,185.0,73.0,2.1,3.86,2,57,58,57,185.0,22,9,0,10,6,0,33,35,71,70
10,74.0,3.08,3.41,4,44,55,53,170.0,77.0,3.55,2.38,5,36,37,0,170.0,17,5,0,7,2,0,31,27,73,72
2,73.0,2.31,5.28,2,46,64,85,145.0,73.0,4.84,5.85,2,53,44,66,145.0,11,1,1,12,3,0,27,30,68,72
5,76.0,2.49,2.33,2,48,49,57,205.0,75.0,1.15,3.32,2,56,68,85,205.0,12,4,1,12,1,0,31,26,75,75
6,70.0,2.93,3.73,4,44,54,55,155.0,75.0,1.59,2.47,2,42,64,62,155.0,23,9,0,23,14,1,28,34,70,71
4,77.0,2.53,2.95,2,70,35,100,240.0,77.0,3.3,3.97,2,53,54,28,240.0,11,0,0,13,4,0,29,35,75,76
6,70.0,4.44,4.06,2,40,61,74,155.0,70.0,1.65,4.11,2,49,67,84,155.0,14,6,1,28,0,0,31,30,70,70
14,65.0,3.88,3.95,2,42,59,46,115.0,65.0,2.73,6.18,2,47,65,81,125.0,9,4,0,16,3,0,26,31,65,66
2,72.0,6.36,5.12,2,41,57,77,145.0,72.0,3.69,5.53,2,46,66,76,145.0,20,4,0,13,3,1,30,29,71,71
2,73.0,3.0,4.89,2,48,64,77,145.0,70.0,5.11,2.63,2,31,58,62,145.0,18,1,0,8,5,0,27,31,73,67
6,71.0,5.39,2.84,2,39,54,54,155.0,68.0,5.09,7.12,2,58,56,62,155.0,28,16,0,14,3,0,34,32,70,68
14,64.0,5.58,5.57,2,39,57,83,115.0,65.0,4.89,3.69,2,36,50,76,115.0,13,5,0,14,8,0,33,34,63,64
6,70.0,3.54,5.35,4,39,61,80,155.0,70.0,2.97,2.48,4,51,55,70,155.0,18,8,1,12,5,0,37,29,70,69
13,67.0,4.39,4.86,2,35,57,72,125.0,64.0,5.66,4.48,2,42,57,68,125.0,6,4,0,7,8,0,31,29,68,66
5,82.0,3.38,4.31,4,52,45,38,205.0,75.0,2.82,3.21,2,54,44,80,205.0,10,3,0,10,4,0,30,28,76,72
10,74.0,2.58,2.5,2,49,57,92,170.0,74.0,3.03,2.41,4,46,59,82,185.0,19,4,1,18,2,1,36,26,69,72
14,64.0,5.58,5.57,2,39,57,83,115.0,62.0,5.28,6.55,2,51,51,76,115.0,13,5,0,20,7,0,33,27,63,61
2,73.0,3.0,4.89,2,48,64,77,145.0,72.0,4.33,4.65,2,35,60,56,135.0,18,1,0,10,8,0,27,28,73,70
0,66.0,3.55,3.28,2,40,61,81,135.0,68.0,3.88,4.1,2,40,61,95,135.0,21,11,0,22,4,0,34,29,63,64
10,73.0,4.2,4.59,2,46,59,53,170.0,76.0,4.46,3.06,2,34,51,61,170.0,10,1,0,14,3,0,33,29,70,72
14,63.0,2.86,2.22,0,40,53,48,115.0,66.0,1.45,4.82,0,65,48,100,115.0,16,6,0,9,0,0,31,28,61,65
0,71.0,1.95,4.85,2,50,66,51,135.0,64.0,3.06,4.25,2,49,64,86,135.0,18,3,0,18,2,1,29,29,67,66
10,73.0,7.14,6.68,2,46,52,72,170.0,75.0,3.57,6.04,4,49,65,92,170.0,22,8,0,13,2,0,29,28,70,71
7,74.0,2.44,2.94,2,44,54,65,185.0,73.0,2.1,3.86,2,57,58,57,185.0,11,4,0,10,6,0,28,35,72,70
10,76.0,3.28,1.23,2,40,39,50,170.0,72.0,2.91,2.75,4,38,57,47,170.0,14,9,0,31,12,0,28,37,74,70
6,71.0,2.89,2.78,4,40,59,47,155.0,71.0,3.07,3.76,4,42,60,71,155.0,31,13,0,13,6,0,35,30,68,72
11,67.0,4.08,4.56,2,38,52,64,125.0,68.0,5.92,6.16,2,38,63,93,135.0,8,5,0,12,5,0,24,30,68,69
3,62.0,1.66,2.12,5,46,62,69,125.0,66.0,1.78,0.96,2,40,46,50,125.0,14,2,0,8,2,0,25,32,63,66
4,72.0,2.9,2.81,2,43,51,64,265.0,80.0,3.61,3.53,2,51,49,20,240.0,13,14,1,57,13,1,44,41,70,74
5,78.0,2.76,3.44,2,49,53,65,205.0,77.0,2.45,4.86,2,57,44,52,205.0,25,8,0,26,7,0,35,26,74,75
4,77.0,2.69,3.55,2,44,59,79,240.0,76.0,2.45,2.45,2,44,58,47,235.0,28,19,0,20,5,0,39,37,75,75
10,70.0,2.4,3.62,2,42,65,86,170.0,70.0,3.42,3.73,2,41,62,63,170.0,20,1,0,28,15,0,34,35,68,69
7,76.0,2.58,2.65,2,47,54,62,185.0,76.0,0.4,4.8,2,69,78,33,185.0,18,10,0,14,2,0,35,25,74,72
0,67.0,3.15,5.65,5,46,67,87,135.0,69.0,7.63,5.1,2,36,52,100,135.0,14,1,0,9,4,0,25,25,67,66
6,75.0,1.59,2.47,2,42,64,62,155.0,73.0,2.16,1.98,2,34,65,61,155.0,23,14,1,24,4,0,34,32,71,68
6,73.0,3.03,2.98,2,39,64,88,155.0,73.0,2.51,3.7,4,46,69,75,155.0,27,6,0,23,8,0,30,29,69,70
5,74.0,2.92,2.39,2,39,52,0,205.0,75.0,1.15,3.32,2,56,68,85,205.0,13,4,0,12,1,0,30,26,75,75
7,79.0,2.64,3.45,2,47,53,100,205.0,74.0,6.14,0.18,2,8,36,25,185.0,10,0,0,9,1,0,30,30,74,69
10,75.0,2.4,1.47,4,37,57,33,170.0,76.0,1.73,2.38,4,43,70,80,170.0,12,3,0,18,4,0,26,31,72,70
0,68.0,2.2,3.75,2,37,55,80,135.0,71.0,6.07,4.02,2,32,50,44,135.0,9,4,0,17,9,0,27,32,66,68
5,75.0,4.15,3.06,4,45,52,76,205.0,76.0,2.19,4.44,2,47,57,68,205.0,13,4,0,21,7,0,31,34,73,74
10,76.0,2.25,2.9,2,50,46,61,170.0,75.0,4.12,4.17,4,37,61,0,170.0,19,8,1,11,3,0,30,25,71,71
5,75.0,3.2,3.05,4,44,55,82,205.0,75.0,2.27,2.39,4,34,60,62,205.0,33,13,0,23,9,0,32,42,74,74
0,75.0,3.83,3.32,4,39,54,61,135.0,70.0,3.9,3.78,2,36,57,91,145.0,15,6,0,36,9,0,30,31,68,66
14,65.0,3.57,5.6,2,50,53,70,115.0,63.0,3.11,3.01,2,41,61,57,115.0,12,0,2,10,8,1,31,33,66,64
6,74.0,3.03,3.21,2,50,54,58,155.0,71.0,2.73,3.05,2,40,49,50,155.0,28,8,0,17,8,0,29,28,70,70
6,70.0,3.54,5.35,4,39,61,80,155.0,70.0,2.47,3.09,4,44,60,61,155.0,18,8,1,24,7,0,37,40,70,69
5,79.0,2.54,3.26,2,43,52,60,205.0,74.0,2.22,1.81,2,43,47,50,243.0,17,5,0,10,5,0,27,25,77,74
4,78.0,5.76,5.81,2,43,51,77,250.0,77.0,3.77,5.51,2,46,57,88,265.0,11,6,0,14,1,1,29,27,76,75
10,72.0,3.73,2.42,2,42,59,75,170.0,77.0,3.58,3.23,2,50,51,66,170.0,14,7,1,22,13,2,36,35,72,74
13,63.0,2.75,2.18,0,50,54,0,125.0,66.0,2.24,2.24,2,34,38,66,135.0,7,4,0,6,0,0,23,27,65,66
7,78.0,2.99,2.13,2,40,52,30,185.0,71.0,3.35,3.02,4,46,53,77,185.0,28,9,0,34,10,1,37,40,73,69
10,68.0,2.37,0.63,2,23,53,0,170.0,73.0,3.03,4.18,2,39,61,48,170.0,8,1,0,21,6,0,22,32,68,71
14,63.0,3.45,1.79,2,37,62,25,115.0,63.0,5.1,2.97,0,54,50,53,115.0,13,2,0,5,5,0,27,40,63,63
6,74.0,4.43,5.27,4,48,55,70,155.0,70.0,1.65,4.11,2,49,67,84,155.0,21,4,0,28,0,0,30,30,69,70
6,76.0,3.75,5.81,2,45,63,75,155.0,72.0,3.48,2.97,2,46,53,58,170.0,26,3,0,22,9,0,34,31,71,70
5,80.0,2.86,2.59,4,46,44,65,205.0,77.0,2.24,5.03,4,52,57,84,205.0,24,13,0,12,0,0,35,29,75,76
4,79.0,2.29,2.63,2,49,44,53,260.0,80.0,2.48,5.36,2,60,58,76,250.0,22,7,0,31,7,0,33,30,75,79
14,65.0,4.89,3.69,2,36,50,76,115.0,62.0,3.88,3.35,2,53,48,57,115.0,14,8,0,17,7,0,34,32,64,63
3,67.0,2.23,1.38,2,38,65,86,125.0,69.0,2.91,3.88,2,37,65,67,125.0,23,6,0,18,5,0,33,25,65,66
10,77.0,4.69,5.66,4,45,48,71,155.0,75.0,5.34,5.18,2,53,51,64,170.0,8,5,0,17,7,1,23,27,75,71
11,66.0,4.84,5.22,2,55,46,66,135.0,70.0,4.02,1.16,2,42,38,33,135.0,9,1,0,19,8,0,23,37,66,67
6,74.0,2.39,1.88,4,43,45,66,155.0,69.0,3.27,4.36,2,50,55,64,155.0,15,2,0,13,3,0,35,35,71,69
11,68.0,4.12,5.05,2,52,49,20,135.0,65.0,3.9,3.21,2,57,45,52,135.0,12,5,0,10,4,0,29,36,66,67
6,70.0,2.64,1.92,2,32,66,81,155.0,68.0,3.09,3.47,2,50,49,44,155.0,14,8,1,30,10,2,39,34,69,68
10,73.0,2.45,2.7,2,36,59,64,170.0,74.0,1.86,2.89,4,40,63,58,170.0,17,5,0,14,3,0,29,35,72,73
5,75.0,3.93,5.04,2,46,57,76,205.0,76.0,4.28,3.06,2,47,44,51,205.0,16,4,0,32,14,0,29,30,74,76
2,73.0,3.92,4.22,4,37,58,78,155.0,65.0,4.82,3.52,4,41,50,52,145.0,20,15,0,14,15,1,32,32,70,69
5,76.0,3.35,4.26,2,50,55,28,205.0,77.0,2.89,4.18,2,52,62,71,205.0,10,7,0,15,5,0,38,31,74,75
0,70.0,4.31,2.77,2,44,49,58,135.0,70.0,2.8,3.42,4,48,61,33,135.0,13,8,0,11,2,0,30,24,69,68
5,77.0,3.13,3.33,2,49,44,59,205.0,76.0,5.34,4.26,2,42,55,83,205.0,26,14,0,17,11,0,38,33,73,75
10,75.0,3.8,4.86,2,35,61,63,170.0,72.0,3.03,1.81,2,31,59,66,170.0,20,9,0,15,6,0,34,31,71,69
10,74.0,2.62,3.66,2,51,66,73,170.0,76.0,3.62,4.34,2,35,64,81,170.0,15,7,0,20,3,0,37,27,73,73
6,72.0,3.2,5.24,4,46,75,78,155.0,72.0,5.64,3.68,2,34,50,83,155.0,11,2,0,12,5,0,23,31,70,70
