weight_class,f1_reach,f1_stance,f1_weight,f2_reach,f2_stance,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,slpm_diff,sapm_diff,stk_atk_diff,stk_def_diff,stk_acc_diff,td_acc_diff,td_def_diff
6,70.0,2,155.0,68.0,2,155.0,15,8,0,11,5,0,30,31,68,69,-1.25,-1.5499999999999998,-6,8,-6,2,13
6,72.0,2,170.0,70.0,4,170.0,22,9,0,23,5,0,26,30,70,69,0.040000000000000036,1.69,1,-10,1,9,-5
4,79.0,4,264.0,78.0,2,250.0,18,11,0,35,8,0,34,36,75,75,-1.02,1.73,-3,-19,-3,-15,-1
2,66.0,2,145.0,70.0,2,155.0,18,5,0,35,16,0,28,32,66,67,0.3299999999999996,-0.10999999999999988,16,2,16,18,31
4,76.0,2,230.0,78.0,2,265.0,12,7,0,37,12,0,36,32,75,76,-0.31000000000000005,-1.77,14,6,14,20,-10
2,72.0,4,155.0,71.0,4,170.0,25,6,0,16,6,0,24,25,69,70,3.1799999999999997,1.1500000000000004,7,9,7,-5,-20
6,72.0,2,155.0,71.0,4,155.0,21,11,1,40,14,0,29,30,68,70,0.97,0.040000000000000036,3,-5,3,0,-26
3,66.0,4,135.0,63.0,2,125.0,16,9,1,6,4,0,27,29,67,63,1.19,-4.12,9,14,9,23,20
10,72.0,2,170.0,77.0,2,170.0,11,2,0,13,7,1,26,28,73,75,1.0,-1.1900000000000004,6,8,6,-50,-13
0,66.0,2,125.0,73.0,2,135.0,14,7,0,16,8,0,28,26,66,69,-0.1200000000000001,-0.08999999999999986,-3,5,-3,-24,1
4,77.0,2,205.0,81.0,2,265.0,26,7,0,22,5,0,21,36,75,76,2.39,-0.22999999999999998,0,-4,0,-9,-14
6,70.0,2,155.0,75.0,2,155.0,14,6,1,7,3,0,26,31,70,70,0.5199999999999996,1.5700000000000003,-5,7,-5,-11,28
7,75.0,2,185.0,79.0,2,185.0,13,6,0,14,5,0,31,31,75,77,2.7700000000000005,0.9100000000000001,-9,15,-9,-18,-36
5,76.0,2,205.0,74.0,2,205.0,30,7,0,23,5,0,34,30,74,74,0.5900000000000003,2.45,1,-17,1,-6,-20
7,75.0,4,170.0,72.0,2,185.0,35,12,0,26,8,0,32,34,74,73,-0.48,-0.56,-8,-2,-8,1,24
3,65.0,4,125.0,67.0,2,125.0,28,5,0,23,6,0,29,28,64,65,2.08,0.29000000000000004,-5,-2,-5,-8,-21
6,70.0,4,155.0,71.0,2,155.0,24,7,0,15,5,0,35,26,69,69,-0.8900000000000001,-0.6999999999999997,-1,2,-1,1,-9
7,76.0,2,185.0,77.0,2,185.0,21,9,1,16,7,1,31,30,72,74,1.9400000000000002,-0.7799999999999998,1,25,1,27,11
3,70.0,2,125.0,65.0,2,125.0,20,6,1,14,5,0,34,28,69,64,-0.9200000000000002,-0.17999999999999972,7,-5,7,-36,-40
2,74.0,2,145.0,73.0,2,135.0,19,4,0,18,10,1,29,25,72,68,2.2800000000000002,0.25,-1,-6,-1,-47,9
0,69.0,2,135.0,72.0,4,145.0,14,6,0,16,3,0,27,25,69,72,-0.1499999999999999,1.37,-7,4,-7,0,-76
10,73.0,2,155.0,73.0,2,170.0,11,2,0,13,6,0,27,27,71,71,2.84,0.3700000000000001,13,3,13,33,35
10,75.0,2,170.0,73.0,2,155.0,28,13,1,26,5,0,32,33,72,69,-1.0900000000000003,1.9500000000000002,3,-17,3,24,3
10,75.0,0,170.0,73.0,2,170.0,12,6,0,6,3,0,26,22,70,72,1.06,-1.4000000000000004,-11,5,-11,-2,28
5,79.0,2,205.0,84.0,2,205.0,18,6,0,25,1,0,26,26,77,76,-0.29000000000000004,1.4100000000000001,-17,-14,-17,-7,-10
0,70.0,2,145.0,69.0,2,135.0,36,9,0,24,13,1,26,29,66,67,0.36999999999999966,0.3900000000000001,7,-13,7,13,5
4,79.0,5,265.0,78.0,2,245.0,9,5,0,11,5,0,35,30,75,76,0.6299999999999999,0.5699999999999998,13,7,13,-46,-17
7,78.0,2,205.0,73.0,2,185.0,23,10,0,13,5,0,32,34,75,71,0.03000000000000025,-1.09,7,5,7,-6,8
6,74.0,2,155.0,70.0,2,155.0,31,19,0,28,0,0,30,25,72,70,-1.5400000000000005,0.9199999999999999,-13,-17,-13,-10,-29
6,73.0,2,145.0,77.0,4,155.0,17,4,0,9,4,0,25,27,70,72,1.14,0.5200000000000002,10,1,10,-45,-4
0,64.0,2,145.0,65.0,4,125.0,25,12,0,23,10,0,31,28,66,64,0.9499999999999997,-0.28000000000000025,8,10,8,-14,-9
10,75.0,2,170.0,70.0,2,170.0,15,4,1,12,6,0,30,37,72,70,0.73,0.3599999999999999,-5,15,-5,45,46
0,71.0,2,135.0,65.0,4,135.0,12,3,0,12,5,0,24,29,67,65,-1.4299999999999997,1.6099999999999999,-25,-10,-25,12,-15
6,68.0,2,155.0,71.0,2,155.0,17,6,0,8,4,0,28,26,68,67,3.3499999999999996,1.65,18,7,18,-58,21
6,72.0,4,155.0,67.0,2,170.0,19,8,0,26,3,0,28,32,70,66,0.6499999999999999,0.23999999999999977,-1,1,-1,4,11
0,73.0,4,145.0,71.0,2,135.0,15,12,0,9,4,0,25,30,70,69,1.7000000000000002,-1.4600000000000004,4,24,4,41,16
4,76.0,0,230.0,74.0,4,247.0,11,5,1,19,8,1,38,31,75,72,0.5300000000000002,-0.1299999999999999,-1,-14,-1,-26,-26
10,72.0,2,170.0,72.0,4,170.0,29,7,1,28,9,0,34,36,72,73,0.6300000000000001,-0.20999999999999974,-7,-7,-7,4,-26
10,74.0,2,170.0,76.0,4,170.0,19,9,0,22,4,1,29,32,72,74,0.3799999999999999,2.29,-1,-9,-1,-8,-15
5,74.0,2,205.0,76.0,2,205.0,16,3,0,12,5,0,31,37,74,73,0.22999999999999998,-1.25,8,6,8,13,-21
5,75.0,2,185.0,75.0,2,205.0,15,9,0,22,9,0,32,33,73,73,-0.3700000000000001,0.96,-22,1,-22,-39,14
10,71.0,2,170.0,70.0,2,170.0,24,5,0,17,7,0,33,33,68,68,-0.8700000000000001,-0.31999999999999984,9,-3,9,3,-71
0,67.0,2,125.0,66.0,2,135.0,17,4,0,27,7,0,27,31,66,65,2.0500000000000003,0.6799999999999997,0,-3,0,-1,6
10,77.0,2,170.0,78.0,2,185.0,25,8,0,21,8,0,33,31,73,74,-0.4099999999999999,0.22999999999999998,4,-1,4,-53,-59
10,76.0,2,170.0,73.0,2,155.0,12,4,0,12,3,0,34,30,72,71,-0.28,0.08000000000000007,-15,-7,-15,15,-8
3,63.0,4,125.0,66.0,2,125.0,17,8,0,27,9,1,32,33,63,65,0.3500000000000001,-3.8699999999999997,13,4,13,16,-26
6,72.0,2,155.0,74.0,4,155.0,8,3,0,15,2,0,33,30,72,71,1.8400000000000003,1.65,5,1,5,-40,-39
4,77.0,2,240.0,77.0,2,238.0,14,3,0,21,6,0,31,29,73,76,1.6100000000000003,-0.7599999999999998,9,-1,9,-10,5
4,72.0,2,263.0,72.0,2,235.0,23,14,0,22,2,0,37,34,72,71,-2.07,2.04,-16,-10,-16,-17,-12
6,73.0,2,145.0,72.0,4,170.0,22,8,0,31,12,0,31,32,69,70,0.69,-0.38000000000000034,-5,6,-5,16,24
4,75.0,4,260.0,76.0,2,242.0,18,7,0,17,11,0,29,34,72,74,0.75,0.3599999999999999,5,-10,5,-1,10
3,66.0,2,135.0,67.0,4,125.0,21,11,0,13,5,0,29,26,63,66,1.3599999999999999,-1.83,15,9,15,3,48
7,76.0,2,185.0,74.0,2,185.0,18,10,0,21,13,0,30,32,74,72,-0.28000000000000025,-0.31999999999999984,-3,-3,-3,20,3
10,71.0,4,185.0,74.0,2,185.0,34,10,1,38,19,2,35,34,69,72,0.31000000000000005,1.0300000000000002,-3,-2,-3,-3,7
11,66.0,2,125.0,67.0,2,135.0,15,7,0,17,4,0,27,28,66,65,-2.8600000000000003,-0.6099999999999999,-8,-3,-8,-12,-22
6,72.0,2,155.0,71.0,2,155.0,12,8,0,14,6,0,31,36,70,70,1.0700000000000003,1.2599999999999998,8,-2,8,-11,15
10,75.0,2,170.0,76.0,2,170.0,16,9,0,13,2,1,25,27,71,74,-1.27,1.5700000000000003,4,-38,4,-10,-60
6,76.0,2,155.0,71.0,2,155.0,26,3,0,9,4,0,29,32,71,70,4.13,0.7599999999999998,6,10,6,15,75
2,70.0,2,145.0,74.0,2,145.0,8,5,0,20,6,0,29,23,70,71,0.79,1.8900000000000001,11,4,11,-13,-69
0,66.0,2,125.0,74.0,2,135.0,18,2,0,11,10,0,23,26,65,69,1.9500000000000002,-0.5099999999999998,-8,21,-8,0,0
7,72.0,2,185.0,74.0,4,185.0,14,6,0,24,8,0,35,35,72,73,0.5300000000000002,0.6899999999999997,-2,-4,-2,-36,-18
6,69.0,2,155.0,68.0,2,155.0,22,16,0,48,15,3,29,30,68,69,0.7200000000000002,2.2399999999999998,0,-4,0,-28,14
5,73.0,2,205.0,79.0,2,205.0,19,5,0,17,6,0,32,33,73,73,-0.31000000000000005,-1.2000000000000002,12,-3,12,10,17
6,70.0,0,155.0,73.0,2,155.0,22,5,1,10,5,0,27,29,71,71,0.06000000000000005,-0.8600000000000003,-5,4,-5,-7,27
7,72.0,2,185.0,75.0,2,170.0,19,11,0,13,5,0,32,27,72,72,0.3999999999999999,-1.0,12,2,12,59,-20
3,67.0,2,135.0,64.0,2,125.0,31,9,0,22,12,0,23,30,63,64,3.0200000000000005,1.1099999999999994,14,-12,14,37,7
6,71.0,2,155.0,70.0,2,155.0,15,5,0,14,6,1,26,26,69,70,-0.07999999999999963,-1.2700000000000005,5,-3,5,26,-4
7,77.0,2,185.0,76.0,2,170.0,8,3,0,9,4,0,25,27,78,73,2.0399999999999996,0.8600000000000003,-4,9,-4,5,-9
11,63.0,2,135.0,62.0,2,115.0,13,4,0,20,7,0,36,22,63,61,-3.2399999999999998,2.1399999999999997,-12,-10,-12,-48,4
2,74.0,2,145.0,69.0,2,145.0,21,11,0,9,6,0,29,24,73,68,0.7599999999999998,1.65,-11,9,-11,10,-20
2,69.0,4,145.0,71.0,4,145.0,12,4,0,11,3,0,30,26,69,69,-1.1400000000000001,-1.51,-11,5,-11,-14,-16
7,76.0,0,170.0,73.0,2,185.0,12,6,0,12,3,0,24,24,73,72,0.2400000000000002,0.6899999999999995,-13,3,-13,-40,-16
5,74.0,2,185.0,74.0,4,185.0,32,15,0,26,14,0,43,36,71,72,0.8499999999999999,-0.1299999999999999,1,1,1,-8,4
7,78.0,4,185.0,73.0,2,185.0,14,8,0,10,6,0,28,31,73,69,-0.33000000000000007,-0.6600000000000001,-4,-5,-4,46,31
5,76.0,2,205.0,73.0,2,205.0,28,13,0,12,7,0,34,33,72,73,-0.45999999999999996,0.6399999999999997,-8,-9,-8,-11,-12
10,74.0,5,170.0,73.0,2,170.0,11,5,0,15,8,0,28,32,74,71,0.9900000000000002,1.64,3,-11,3,35,-13
10,73.0,2,170.0,74.0,4,170.0,28,3,0,14,3,0,27,30,72,73,1.3799999999999994,2.1599999999999993,-1,1,-1,0,2
2,71.0,2,145.0,70.0,2,145.0,28,17,0,15,7,0,27,29,69,67,1.0499999999999998,-0.16000000000000014,-4,5,-4,8,29
2,73.0,2,145.0,67.0,2,145.0,14,6,0,15,8,0,26,27,67,68,-0.14000000000000012,-0.31999999999999984,5,-12,5,-36,-35
7,73.0,2,185.0,71.0,2,170.0,20,4,1,9,4,1,26,26,72,70,-2.3999999999999995,-0.7399999999999998,-35,7,-35,0,-4
6,70.0,4,155.0,68.0,2,145.0,12,7,0,24,7,1,31,29,68,67,1.42,0.6499999999999999,3,6,3,-22,-62
6,72.0,4,155.0,72.0,5,155.0,28,9,0,16,8,0,31,28,70,68,-1.0799999999999998,-0.8399999999999999,0,8,0,39,21
3,65.0,2,125.0,65.0,2,125.0,33,5,0,19,8,0,31,25,65,65,0.26000000000000023,1.81,9,-4,9,-9,-19
10,76.0,2,185.0,69.0,4,185.0,26,2,0,18,8,0,32,30,71,69,0.2899999999999996,-2.5900000000000003,8,19,8,28,20
5,74.0,4,205.0,75.0,2,205.0,29,14,1,24,8,1,36,34,73,72,0.94,-1.3199999999999998,6,-1,6,15,-7
10,74.0,4,170.0,76.0,2,170.0,28,14,0,18,4,0,31,24,71,72,-0.18000000000000016,1.3600000000000003,3,-2,3,19,-23
10,73.0,2,170.0,74.0,2,170.0,19,10,0,19,4,1,36,31,70,69,-0.71,-0.31000000000000005,-13,6,-13,7,-28
3,65.0,2,125.0,66.0,4,135.0,14,5,0,16,9,1,28,27,64,67,-0.6799999999999997,0.79,-4,-10,-4,-27,14
6,70.0,4,155.0,73.0,2,155.0,18,8,1,36,13,0,32,30,70,73,1.0099999999999998,-0.6900000000000004,-7,8,-7,-3,7
7,78.0,2,185.0,77.0,2,205.0,28,9,0,26,14,0,32,33,73,73,-1.2000000000000002,-0.13999999999999968,-9,8,-9,-21,-29
10,73.0,4,170.0,71.0,4,170.0,51,17,1,19,9,0,33,29,72,69,-1.48,-0.029999999999999805,8,-6,8,-25,-2
0,68.0,2,135.0,69.0,2,135.0,17,6,0,9,4,0,24,29,68,67,0.5900000000000003,-0.9700000000000002,1,15,1,-45,32
10,71.0,4,170.0,71.0,4,155.0,25,7,0,19,5,0,33,32,69,68,-0.75,-0.9800000000000001,-8,18,-8,-63,-17
0,69.0,2,125.0,70.0,2,125.0,18,5,0,13,6,0,20,27,66,69,1.4499999999999997,-0.9099999999999997,6,8,6,-5,19
5,74.0,2,205.0,76.0,2,205.0,8,5,0,17,11,0,32,28,75,75,1.3500000000000005,0.10000000000000053,17,-10,17,5,-83
6,76.0,4,170.0,70.0,2,155.0,21,12,0,14,8,1,28,34,72,69,2.7,1.1399999999999997,13,-13,13,-17,-39
11,68.0,2,115.0,69.0,0,135.0,2,5,0,10,3,0,36,24,67,66,-0.45999999999999996,2.04,-7,17,-7,-32,-28
0,71.0,0,135.0,69.0,0,135.0,7,0,0,11,4,0,26,28,71,68,-1.2799999999999998,0.26,-23,-7,-23,15,36
11,70.0,0,135.0,73.0,0,135.0,2,1,0,3,3,0,34,27,73,71,-2.56,3.7699999999999996,-30,-24,-30,-36,0
11,67.0,2,135.0,69.0,0,125.0,10,8,0,23,17,0,25,31,67,67,0.0900000000000003,-1.9799999999999995,14,10,14,6,23
2,71.0,2,145.0,68.0,2,145.0,12,8,1,14,7,0,30,31,68,68,0.8600000000000003,-1.7200000000000002,-1,16,-1,8,-23
2,69.0,2,145.0,67.0,2,135.0,21,8,1,26,10,0,31,29,69,66,0.31999999999999984,0.7,18,6,18,14,11
4,77.0,4,250.0,75.0,2,265.0,13,7,0,14,3,0,30,27,77,74,0.8799999999999999,1.1600000000000001,-8,2,-8,-8,10
10,75.0,0,170.0,70.0,4,155.0,12,6,0,21,9,0,26,25,70,68,-0.20000000000000018,-0.1200000000000001,-7,7,-7,16,6
3,68.0,2,125.0,64.0,2,125.0,10,5,0,11,5,0,24,29,65,64,0.3899999999999999,0.2400000000000002,0,4,0,-13,22
4,72.0,2,265.0,80.0,2,264.0,13,14,1,19,10,1,39,34,70,76,-0.08000000000000007,-0.18999999999999995,-2,1,-2,26,-2
5,75.0,2,185.0,76.0,2,205.0,18,9,0,26,11,1,32,32,74,73,0.41000000000000014,0.31000000000000005,1,7,1,-11,11
5,74.0,2,205.0,75.0,2,205.0,23,5,0,15,10,0,30,41,74,75,0.5499999999999998,-2.38,0,18,0,22,47
4,74.0,2,235.0,81.0,2,265.0,8,7,0,22,5,0,34,36,71,76,0.25,0.8599999999999999,-5,11,-5,-47,10
7,77.0,2,205.0,73.0,5,185.0,11,6,0,18,8,0,27,34,74,73,1.15,0.7199999999999998,-8,10,-8,-15,3
11,64.0,2,135.0,64.0,2,135.0,16,13,0,11,4,1,32,30,65,65,-1.5699999999999998,-1.1,-8,-14,-8,3,-6
0,68.0,2,135.0,70.0,2,135.0,21,11,2,18,14,0,30,30,67,66,-1.1499999999999995,-3.28,0,-2,0,39,10
7,74.0,4,185.0,73.0,2,185.0,13,3,0,9,3,0,34,26,72,73,1.25,0.7000000000000002,2,6,2,21,-6
3,66.0,4,125.0,69.0,2,125.0,11,5,0,10,5,0,21,30,67,66,-0.1299999999999999,-1.9299999999999997,5,-2,5,18,51
7,69.0,2,185.0,77.0,4,185.0,14,2,0,21,4,0,26,24,69,73,-1.66,0.45999999999999996,2,-2,2,-3,-19
10,72.0,2,170.0,73.0,2,155.0,15,6,0,7,2,1,26,24,69,70,0.3400000000000001,-5.5,2,30,2,52,-34
3,65.0,4,125.0,66.0,2,125.0,28,5,0,27,3,1,29,27,64,63,0.029999999999999805,0.8600000000000001,-21,-4,-21,-25,0
0,67.0,2,135.0,71.0,2,205.0,35,11,0,1,1,0,34,48,66,71,2.65,2.19,40,14,40,30,58
0,70.0,2,135.0,67.0,2,135.0,17,4,0,35,11,0,22,34,69,66,0.040000000000000036,0.16999999999999993,2,-7,2,36,-6
2,66.0,2,145.0,68.0,2,155.0,18,5,0,30,10,2,28,29,66,68,-0.6900000000000004,-0.7399999999999998,-1,18,-1,21,56
6,70.0,2,155.0,71.0,2,155.0,22,12,1,28,16,0,33,29,68,70,0.5500000000000003,-1.9499999999999997,9,3,9,-8,-8
10,74.0,4,170.0,75.0,2,170.0,14,3,0,20,9,0,30,29,73,71,-1.9700000000000002,-1.9399999999999997,5,2,5,23,-5
6,71.0,2,155.0,75.0,2,155.0,17,10,0,20,8,0,34,27,69,71,-1.44,-2.2,-1,2,-1,-6,-17
6,71.0,2,155.0,74.0,2,155.0,24,10,1,31,19,0,27,30,70,72,2.3800000000000003,1.1300000000000003,13,13,13,-8,19
3,66.0,2,135.0,64.0,4,125.0,15,12,0,19,8,0,31,30,65,64,1.4300000000000002,1.17,-3,3,-3,15,3
6,70.0,2,155.0,72.0,5,155.0,21,12,1,14,4,0,29,26,69,72,2.4299999999999997,1.58,-6,-10,-6,13,63
6,68.0,2,155.0,70.0,2,155.0,11,5,0,15,8,0,31,30,69,68,1.25,1.5499999999999998,6,-8,6,-2,-13
3,65.0,2,125.0,64.0,2,125.0,9,4,0,8,5,0,27,34,65,66,2.4699999999999998,3.51,-7,-7,-7,25,40
7,77.0,4,185.0,78.0,2,205.0,34,10,0,14,5,0,38,29,74,74,-0.10000000000000009,-1.27,20,10,20,27,-4
11,68.0,2,135.0,65.0,2,135.0,12,2,0,18,7,0,26,27,67,66,2.24,1.4299999999999997,11,-6,11,37,-2
4,78.0,2,250.0,79.0,2,255.0,35,8,0,18,7,1,36,31,75,78,0.27,-2.1999999999999997,9,15,9,-13,-20
6,71.0,4,155.0,73.0,2,155.0,31,13,0,14,9,1,30,35,68,70,1.4899999999999998,1.04,7,-2,7,10,27
2,68.0,2,145.0,72.0,4,155.0,24,11,0,25,6,0,26,24,67,69,-2.57,-0.5900000000000003,-2,6,-2,31,19
7,79.0,2,185.0,74.0,4,185.0,16,9,0,22,11,0,29,33,72,71,0.43999999999999995,0.6999999999999997,8,1,8,-3,16
6,71.0,4,155.0,73.0,4,155.0,40,14,0,20,15,0,30,27,70,70,-2.2699999999999996,-1.4100000000000001,-6,5,-6,8,14
2,70.0,2,145.0,67.0,2,135.0,23,11,0,18,11,0,34,32,66,65,1.7400000000000002,-0.16000000000000014,-9,10,-9,-2,-4
10,73.0,2,170.0,71.0,2,170.0,24,8,1,23,12,0,29,30,71,67,0.7600000000000002,0.1499999999999999,-10,-2,-10,12,9
10,75.0,2,170.0,75.0,2,170.0,8,3,0,24,12,0,22,34,71,72,0.9100000000000001,-1.88,19,23,19,-5,12
2,72.0,2,145.0,71.0,2,145.0,14,6,0,18,6,0,31,27,70,68,0.4900000000000002,0.6099999999999999,-2,4,-2,34,-5
10,70.0,5,170.0,77.0,2,170.0,16,7,0,13,7,1,28,29,70,75,-0.40000000000000036,-2.0100000000000002,6,11,6,-64,11
2,70.0,2,145.0,69.0,2,145.0,8,3,0,35,10,2,25,36,69,67,1.1099999999999999,0.30000000000000027,17,2,17,-6,-8
10,71.0,2,170.0,71.0,2,170.0,18,7,2,11,4,1,33,32,70,71,-2.05,-0.8799999999999999,-6,0,-6,20,-72
0,66.0,2,135.0,73.0,2,135.0,28,9,10,16,8,0,29,27,65,69,-2.56,2.13,-11,-29,-11,-64,-71
2,69.0,2,145.0,76.0,5,145.0,21,5,0,19,6,0,23,24,71,76,2.2300000000000004,-5.4799999999999995,17,16,17,83,85
6,76.0,2,155.0,66.0,2,145.0,18,4,0,23,8,2,30,33,75,68,-1.1600000000000001,-0.38000000000000034,-12,-10,-12,-55,-43
0,67.0,2,135.0,71.0,2,135.0,4,1,0,5,1,0,28,36,67,71,-0.5699999999999998,1.9200000000000002,-9,16,-9,81,-14
6,71.0,5,155.0,73.0,2,155.0,18,10,0,27,6,0,31,26,69,69,-0.2599999999999998,-0.96,-1,2,-1,-30,-31
0,71.0,2,135.0,67.0,2,125.0,12,3,0,8,5,0,25,27,67,66,-1.6600000000000001,-0.31999999999999984,-17,0,-17,-46,-5
0,69.0,2,135.0,70.0,2,135.0,13,6,0,15,8,0,31,28,67,67,0.33000000000000007,1.49,-3,5,-3,-23,-2
7,77.0,4,205.0,73.0,2,185.0,16,5,0,13,5,0,30,35,75,71,1.9899999999999998,-0.2999999999999998,13,2,13,-12,3
7,72.0,2,170.0,74.0,2,185.0,18,5,0,17,7,0,28,27,71,73,0.5299999999999998,-0.019999999999999574,6,8,6,15,2
0,67.0,2,125.0,70.0,4,135.0,17,4,0,13,5,0,28,30,66,66,1.8600000000000003,-1.2500000000000004,4,4,4,15,20
7,77.0,4,185.0,73.0,4,185.0,20,7,0,13,4,0,30,37,73,72,-0.31999999999999984,-0.2999999999999998,-4,-6,-4,-2,22
3,66.0,2,125.0,65.0,2,125.0,19,7,0,19,8,0,30,26,66,65,-0.3700000000000001,0.3799999999999999,-1,0,-1,-13,-8
2,67.0,2,145.0,74.0,2,145.0,15,8,0,21,11,0,28,30,68,73,-0.54,-0.33000000000000007,0,0,0,7,32
6,75.0,2,155.0,70.0,2,155.0,10,6,0,9,5,0,26,31,71,70,0.36999999999999966,-1.6999999999999997,2,11,2,36,28
6,68.0,2,155.0,73.0,2,155.0,14,6,1,11,2,0,36,28,68,71,1.8899999999999997,2.6299999999999994,-2,-6,-2,-26,-27
7,75.0,2,185.0,78.0,2,185.0,15,10,0,4,2,0,33,33,75,74,1.3900000000000001,-0.3599999999999999,20,-2,20,-68,-27
3,65.0,2,125.0,68.0,2,135.0,9,4,0,16,6,0,28,23,65,69,-0.4099999999999997,2.2499999999999996,-14,6,-14,24,45
6,72.0,2,155.0,72.0,2,155.0,12,2,0,8,3,0,32,34,70,72,-0.43000000000000016,-1.4900000000000002,-3,10,-3,60,-5
6,72.0,2,155.0,72.0,4,155.0,19,8,0,17,4,1,33,25,70,70,-2.43,-1.11,7,-14,7,8,-8
6,70.0,4,170.0,71.0,2,155.0,23,5,0,21,8,0,31,36,69,70,0.3400000000000003,-0.33000000000000007,-2,-1,-2,6,9
4,76.0,2,242.0,80.0,2,240.0,17,11,0,19,3,0,35,32,74,76,-2.83,-0.75,-7,1,-7,2,-7
6,73.0,2,155.0,72.0,4,155.0,36,13,0,28,9,0,31,32,73,70,2.54,2.0900000000000003,8,-12,8,-44,-8
2,71.0,2,145.0,71.0,2,145.0,25,8,0,28,17,0,30,28,70,69,0.18000000000000016,-0.18000000000000016,-4,-5,-4,-3,-7
0,73.0,4,145.0,69.0,2,125.0,15,12,0,18,5,0,26,21,70,66,0.10000000000000009,-0.050000000000000266,11,-1,11,35,-9
0,68.0,2,135.0,69.0,2,135.0,20,11,0,24,13,1,35,30,67,67,-0.3500000000000001,-0.5799999999999996,12,-8,12,32,-4
0,66.0,2,125.0,74.0,2,145.0,14,7,0,21,11,0,29,33,66,69,1.1500000000000001,0.8399999999999999,0,0,0,20,54
0,69.0,2,135.0,67.0,2,135.0,14,6,0,8,4,0,28,32,69,66,-0.3299999999999996,2.3099999999999996,-10,7,-10,-6,-50
6,72.0,5,155.0,71.0,2,155.0,16,8,0,9,4,0,29,33,68,70,1.2,-0.010000000000000231,-1,4,-1,14,60
10,74.0,2,170.0,73.0,2,170.0,6,4,0,17,7,0,25,33,73,72,-0.3299999999999996,1.71,0,7,0,13,37
4,77.0,2,205.0,77.0,4,250.0,26,7,0,13,7,0,22,31,75,77,1.9000000000000004,-0.22999999999999998,19,-17,19,5,-24
0,67.0,2,135.0,70.0,2,145.0,35,11,0,36,9,0,35,27,66,66,-1.13,-1.31,4,7,4,-11,-33
2,70.0,2,135.0,71.0,2,145.0,28,6,0,19,8,0,28,32,67,68,0.5900000000000003,0.52,-1,6,-1,33,44
4,79.0,4,264.0,80.0,2,265.0,18,11,0,45,18,0,35,34,75,76,-1.3599999999999999,1.69,-15,-21,-15,-13,-19
3,65.0,2,125.0,67.0,2,135.0,14,5,0,31,9,0,29,24,64,63,-2.5100000000000002,-1.1799999999999997,2,-4,2,-22,-2
6,72.0,2,155.0,70.0,2,155.0,21,11,1,15,8,0,30,31,68,68,0.27,0.23999999999999977,-7,-1,-7,8,26
6,74.0,4,155.0,68.0,2,155.0,15,2,0,17,6,0,31,29,71,68,-3.55,-1.38,-7,-25,-7,40,-21
3,67.0,2,125.0,63.0,4,125.0,18,7,0,17,8,0,29,33,66,63,-0.6200000000000001,1.54,-15,2,-15,6,-21
7,72.0,4,185.0,73.0,2,185.0,10,4,0,17,9,0,33,32,72,73,-1.9,-2.0900000000000003,0,13,0,37,40
6,77.0,2,170.0,70.0,2,155.0,18,5,0,14,6,1,22,27,69,70,-0.1599999999999997,-1.2600000000000002,2,-9,2,24,0
7,77.0,2,205.0,78.0,2,185.0,11,6,0,8,3,0,28,23,74,75,-0.1499999999999999,-1.8800000000000003,19,-1,19,35,2
6,73.0,2,170.0,70.0,2,155.0,17,5,0,20,2,0,25,30,72,69,-1.7000000000000002,-0.5999999999999996,-13,5,-13,-32,-25
10,80.0,2,170.0,71.0,2,170.0,21,8,0,15,5,1,27,32,75,71,1.63,-1.8799999999999994,7,-3,7,29,-30
7,76.0,2,185.0,74.0,4,185.0,42,6,2,24,8,0,29,36,74,73,1.1600000000000001,-0.3600000000000001,-3,7,-3,-5,-16
7,72.0,2,185.0,78.0,2,205.0,26,8,0,23,10,0,35,33,73,75,0.31999999999999984,1.1700000000000002,4,3,4,2,-13
10,71.0,4,170.0,74.0,2,170.0,17,10,7,19,9,0,29,30,70,72,-2.04,8.74,-15,-40,-15,-35,-56
10,75.0,2,170.0,75.0,2,170.0,13,5,0,19,7,0,28,30,72,71,0.30000000000000027,1.0299999999999998,-7,-6,-7,-31,16
2,69.0,2,145.0,74.0,2,155.0,9,6,0,28,8,0,25,25,68,70,-0.9699999999999998,-0.7999999999999998,-6,-4,-6,-16,0
6,72.0,2,155.0,72.0,2,155.0,11,5,0,13,6,0,29,37,70,69,0.8300000000000001,0.3200000000000003,3,1,3,-11,50
6,73.0,2,155.0,71.0,2,155.0,26,5,0,12,9,0,34,34,69,67,-0.08999999999999986,-2.7,13,2,13,0,-5
6,70.0,4,155.0,72.0,4,155.0,24,7,0,19,8,0,36,29,69,70,0.0,-0.2599999999999998,-2,1,-2,5,0
0,65.0,4,125.0,71.0,4,135.0,23,10,0,35,10,0,29,34,64,69,-0.8900000000000001,0.25,-16,6,-16,-20,-13
2,73.0,2,135.0,71.0,2,145.0,18,10,1,12,8,1,26,31,68,68,-1.7400000000000002,-0.5299999999999998,1,-2,1,11,-22
10,73.0,2,170.0,78.0,2,185.0,17,4,0,21,8,0,23,32,71,74,1.8299999999999998,0.71,4,8,4,-48,-6
