reach,sapm,slpm,stance,stk_acc,stk_def,sub_avg,td_acc,td_avg,td_def,weight,wins,losses,draws,age,height
4.0,0.5100000000000002,-2.4400000000000004,0.0,0.0,2.0,-0.4,0.0,0.0,-28.0,0.0,3.0,1.0,0.0,4.0,1.0
0.0,6.73,-0.3099999999999996,0.0,-12.0,-11.0,-1.2,-14.0,-1.8499999999999999,-12.0,-10.0,-14.0,-4.0,0.0,0.0,-2.0
3.0,-1.0699999999999998,3.4699999999999998,3.0,20.0,-8.0,0.7,10.0,1.55,30.0,0.0,11.0,-3.0,0.0,0.0,4.0
-1.0,-0.8599999999999999,-1.8000000000000003,-3.0,-5.0,3.0,-0.9999999999999999,4.0,2.62,3.0,0.0,-5.0,2.0,-1.0,3.0,1.0
-6.0,6.359999999999999,4.44,0.0,16.0,-6.0,-0.7,-33.0,-0.26,23.0,0.0,8.0,-3.0,0.0,-1.0,-4.0
1.0,-0.06000000000000005,-0.13999999999999968,-2.0,0.0,-5.0,0.1,1.0,1.92,-9.0,-10.0,0.0,-9.0,0.0,-4.0,1.0
3.0,-0.5699999999999994,-1.08,0.0,-12.0,-12.0,0.4,-6.0,-0.040000000000000036,-35.0,0.0,-2.0,0.0,0.0,-2.0,4.0
-1.0,-2.17,-3.18,-2.0,-9.0,16.0,0.10000000000000003,14.0,1.78,39.0,0.0,17.0,8.0,0.0,4.0,-3.0
2.0,-0.1499999999999999,-0.1299999999999999,0.0,9.0,-3.0,1.2999999999999998,24.0,1.1600000000000001,15.0,0.0,-2.0,-6.0,0.0,-3.0,-1.0
1.0,-0.6000000000000005,0.009999999999999787,-2.0,-7.0,-4.0,-0.1,0.0,0.30000000000000004,24.0,-20.0,2.0,1.0,0.0,1.0,1.0
1.0,0.3299999999999996,1.8200000000000003,0.0,2.0,11.0,-0.4,-34.0,-0.32999999999999985,-25.0,0.0,12.0,4.0,0.0,5.0,3.0
1.0,-1.37,-4.42,-1.0,-3.0,-9.0,0.20000000000000007,12.0,0.19999999999999996,33.0,0.0,23.0,9.0,0.0,12.0,-2.0
1.0,0.96,1.7400000000000002,0.0,-5.0,-2.0,-1.1,7.0,1.17,20.0,0.0,1.0,2.0,0.0,0.0,0.0
-1.0,-0.8000000000000003,1.3099999999999996,-3.0,-4.0,14.0,-2.0,-18.0,-0.1299999999999999,-6.0,0.0,11.0,5.0,0.0,11.0,-2.0
-2.0,2.8699999999999997,3.9600000000000004,-3.0,-9.0,8.0,-0.19999999999999996,-10.0,0.54,35.0,0.0,-4.0,-4.0,-1.0,1.0,-1.0
3.0,-0.39999999999999947,-1.4400000000000004,-2.0,1.0,7.0,0.9,16.0,-0.54,-12.0,0.0,-11.0,-4.0,0.0,4.0,3.0
0.0,-2.4399999999999995,-4.41,-2.0,-15.0,-2.0,1.7000000000000002,7.0,2.55,-48.0,0.0,13.0,7.0,0.0,1.0,0.0
4.0,-1.13,-0.88,-2.0,-41.0,-37.0,-0.8,0.0,0.0,-66.0,41.0,-12.0,0.0,-3.0,7.0,4.0
-3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,17.0,1.0,24.0,-3.0
-1.0,3.17,0.59,-2.0,5.0,2.0,1.7,60.0,0.94,-22.0,30.0,14.0,14.0,-1.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,0.0,-4.0,0.0,34.0,1.0
2.0,-4.3,-1.47,0.0,-46.0,-39.0,-2.5,-60.0,-0.94,-44.0,20.0,-8.0,-1.0,-2.0,1.0,1.0
0.0,1.13,0.88,2.0,41.0,37.0,0.8,0.0,0.0,66.0,-21.0,14.0,1.0,3.0,-3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,2.0,5.0,0.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.0,2.0,1.0,0.0,10.0,5.0
1.0,-1.13,-0.88,-2.0,-41.0,-37.0,-0.8,0.0,0.0,-66.0,50.0,6.0,13.0,-3.0,3.0,1.0
-2.0,1.13,0.88,0.0,41.0,37.0,0.8,0.0,0.0,66.0,-85.0,5.0,-4.0,2.0,28.0,-2.0
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-18.0,-14.0,0.0,-31.0,-2.0
2.0,1.13,0.88,0.0,41.0,37.0,0.8,0.0,0.0,66.0,-15.0,-19.0,-19.0,2.0,3.0,2.0
-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-8.0,-1.0,-1.0,0.0,-5.0
0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0
-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-18.0,-14.0,0.0,-31.0,-4.0
6.0,1.13,0.88,2.0,41.0,37.0,0.8,0.0,0.0,66.0,-3.0,14.0,1.0,3.0,28.0,6.0
1.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-32.0,-20.0,-1.0,-25.0,1.0
7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,5.0,1.0,0.0,7.0
4.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,-1.0,-4.0,0.0,0.0,4.0
-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-75.0
5.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,-1.0,2.0,0.0,0.0,5.0
74.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,0.0,31.0,74.0
2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-2.0,1.0,0.0,19.0,2.0
-1.0,1.13,0.88,0.0,41.0,37.0,0.8,0.0,0.0,66.0,-75.0,-86.0,-16.0,-4.0,-8.0,-1.0
-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-99.0,-15.0,-7.0,-36.0,-1.0
2.0,1.13,0.88,1.0,41.0,37.0,0.8,0.0,0.0,66.0,-25.0,12.0,0.0,3.0,28.0,2.0
-5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.0,-74.0,-2.0,-7.0,-36.0,-5.0
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,2.0,2.0,0.0,-25.0,-2.0
-7.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-2.0,2.0,0.0,24.0,-7.0
3.0,1.13,0.88,2.0,41.0,37.0,0.8,0.0,0.0,66.0,-15.0,14.0,1.0,3.0,-23.0,3.0
0.0,-1.36,-2.3,-2.0,-32.0,-72.0,0.0,-50.0,-0.39,-88.0,30.0,-26.0,-9.0,-2.0,-26.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,13.0,6.0,37.0,0.0
1.0,-3.17,-0.59,2.0,-5.0,-2.0,-1.7,-60.0,-0.94,22.0,-30.0,-14.0,-14.0,1.0,-2.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,83.0,13.0,5.0,9.0,2.0
-4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,5.0,4.0,-1.0,0.0,-4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,94.0,5.0,7.0,37.0,1.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-17.0,-4.0,-2.0,-28.0,-1.0
-4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,11.0,7.0,0.0,0.0,-4.0
-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.0,-1.0,0.0,0.0,21.0,-13.0
0.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,-55.0,7.0,-9.0,2.0,28.0,0.0
2.0,-4.3,-1.47,2.0,-46.0,-39.0,-2.5,-60.0,-0.94,-44.0,45.0,72.0,2.0,5.0,6.0,1.0
3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-9.0,-11.0,2.0,28.0,3.0
8.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,35.0,-1.0,-5.0,0.0,0.0,8.0
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,11.0,0.0,1.0,28.0,-2.0
-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-20.0,-12.0,0.0,-32.0,-4.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-2.0,-1.0,0.0,0.0,9.0
2.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,135.0,-9.0,-10.0,0.0,0.0,2.0
-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,0.0,-5.0,2.0,34.0,-7.0
0.0,-4.3,-1.47,0.0,-46.0,-39.0,-2.5,-60.0,-0.94,-44.0,5.0,-11.0,-11.0,0.0,-3.0,-1.0
-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-2.0,1.0,34.0,-2.0
-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,-4.0,-3.0,0.0,0.0,-8.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,9.0,2.0,2.0,34.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-9.0,-5.0,-1.0,0.0,0.0
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,4.0,3.0,0.0,0.0,-2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-8.0,-5.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,3.0,0.0,0.0,4.0
-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-83.0,-13.0,-5.0,-9.0,-2.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,-6.0,-1.0
-2.0,3.55,1.35,1.0,30.0,38.0,0.0,33.0,1.07,66.0,15.0,-90.0,-4.0,-7.0,-37.0,-2.0
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,11.0,0.0,1.0,28.0,-2.0
-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-7.0,-2.0,-2.0,-34.0,-2.0
-6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,91.0,9.0,7.0,37.0,-6.0
-2.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,-50.0,-8.0,-11.0,0.0,0.0,-2.0
-2.0,1.4299999999999997,1.03,0.0,8.0,-11.0,-0.10000000000000009,-43.0,0.51,-8.0,-30.0,-3.0,-13.0,0.0,1.0,-2.0
3.0,-2.1799999999999997,-0.71,0.0,37.0,-9.0,-0.20000000000000018,40.0,3.61,-44.0,30.0,-18.0,-9.0,-1.0,-4.0,2.0
4.0,2.14,1.84,0.0,56.0,48.0,0.8,100.0,0.4,53.0,50.0,12.0,18.0,1.0,8.0,4.0
2.0,-3.57,-2.87,0.0,-64.0,-37.0,-0.7,-57.0,-0.91,-45.0,6.0,-13.0,11.0,1.0,0.0,2.0
5.0,2.14,1.84,0.0,56.0,48.0,0.8,100.0,0.4,53.0,64.0,22.0,21.0,1.0,30.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,-7.0,-2.0,0.0,9.0,0.0
9.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,7.0,7.0,0.0,0.0,9.0
0.0,-3.57,-2.87,1.0,-64.0,-37.0,-0.7,-57.0,-0.91,-45.0,191.0,-20.0,-8.0,-1.0,-31.0,0.0
2.0,-4.3,-1.47,2.0,-46.0,-39.0,-2.5,-60.0,-0.94,-44.0,45.0,72.0,2.0,5.0,6.0,1.0
-4.0,-3.57,-2.87,0.0,-64.0,-37.0,-0.7,-57.0,-0.91,-45.0,-34.0,-15.0,-7.0,-1.0,-31.0,-4.0
-7.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.0,4.0,4.0,0.0,-33.0,-7.0
6.0,2.14,1.84,0.0,56.0,48.0,0.8,100.0,0.4,53.0,49.0,22.0,21.0,1.0,30.0,6.0
6.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-12.0,-7.0,0.0,-25.0,6.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-7.0,1.0,0.0,0.0,6.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0
-2.0,0.9499999999999997,0.9900000000000002,0.0,12.0,-3.0,-0.10000000000000009,17.0,-2.98,-5.0,14.0,4.0,-1.0,1.0,-1.0,0.0
0.0,0.48,0.039999999999999813,0.0,-4.0,-8.0,0.0,-60.0,3.49,-3.0,-44.0,-7.0,-12.0,-1.0,2.0,-2.0
2.0,-3.57,-2.87,0.0,-64.0,-37.0,-0.7,-57.0,-0.91,-45.0,11.0,-15.0,-4.0,-1.0,-31.0,2.0
6.0,2.14,1.84,0.0,56.0,48.0,0.8,100.0,0.4,53.0,14.0,23.0,21.0,1.0,30.0,6.0
1.0,-2.62,-1.88,0.0,-52.0,-40.0,-0.8,-40.0,-3.89,-50.0,25.0,-15.0,-4.0,0.0,-32.0,3.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,4.0,0.0,0.0,-1.0
-1.0,-3.57,-2.87,0.0,-64.0,-37.0,-0.7,-57.0,-0.91,-45.0,-29.0,-15.0,-3.0,-1.0,-31.0,-1.0
-1.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,58.0,-6.0,-12.0,0.0,31.0,-1.0
0.0,-2.62,-1.88,0.0,-52.0,-40.0,-0.8,-40.0,-3.89,-50.0,25.0,-11.0,-5.0,0.0,-32.0,2.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,8.0,2.0,0.0,22.0,-1.0
3.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,-40.0,-3.0,6.0,2.0,31.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,4.0,0.0,0.0,4.0
0.0,-2.62,-1.88,0.0,-52.0,-40.0,-0.8,-40.0,-3.89,-50.0,95.0,-16.0,-9.0,0.0,-32.0,2.0
1.0,0.020000000000000018,1.52,-3.0,34.0,-1.0,0.7,24.0,-0.16000000000000003,-21.0,-46.0,10.0,-5.0,1.0,31.0,1.0
0.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,-25.0,-8.0,-13.0,0.0,0.0,0.0
1.0,3.57,2.87,0.0,64.0,37.0,0.7,57.0,0.91,45.0,29.0,15.0,3.0,1.0,31.0,1.0
3.0,-4.3,-1.47,0.0,-46.0,-39.0,-2.5,-60.0,-0.94,-44.0,25.0,-23.0,-11.0,-2.0,-32.0,2.0
-5.0,2.12,0.76,0.0,83.0,30.0,2.3,100.0,4.55,0.0,-65.0,1.0,-2.0,1.0,28.0,-5.0
-1.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,-35.0,1.0,-4.0,0.0,0.0,-1.0
-2.0,1.4299999999999997,1.03,0.0,8.0,-11.0,-0.10000000000000009,-43.0,0.51,-8.0,-30.0,-3.0,-13.0,0.0,1.0,-2.0
-1.0,-2.62,-1.88,2.0,-52.0,-40.0,-0.8,-40.0,-3.89,-50.0,45.0,84.0,8.0,7.0,6.0,1.0
3.0,2.83,1.59,2.0,46.0,50.0,0.6,60.0,1.02,53.0,-138.0,22.0,12.0,0.0,-12.0,1.0
-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-10.0,-3.0,0.0,-23.0,-2.0
0.0,-0.18999999999999995,-0.24,2.0,11.0,-6.0,0.6,-40.0,0.15000000000000002,-27.0,-48.0,19.0,9.0,-1.0,-12.0,-2.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.0,-4.0,0.0,0.0,-32.0,2.0
4.0,5.64,1.3399999999999999,2.0,20.0,0.0,1.7999999999999998,-28.0,-1.85,66.0,-6.0,20.0,22.0,3.0,-1.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-2.0,0.0,-23.0,1.0
2.0,-0.7199999999999998,0.24,-1.0,16.0,12.0,0.6,27.0,-0.050000000000000044,-13.0,-80.0,16.0,0.0,0.0,20.0,0.0
-2.0,-1.53,-2.85,0.0,-57.0,-59.0,-0.5,-46.0,-2.78,-58.0,85.0,-17.0,-10.0,0.0,-34.0,0.0
-1.0,-1.5199999999999998,-0.29000000000000004,0.0,-14.0,12.0,-0.6,15.0,-2.08,34.0,-5.0,13.0,3.0,1.0,7.0,-2.0
0.0,-1.53,-2.85,0.0,-57.0,-59.0,-0.5,-46.0,-2.78,-58.0,95.0,-19.0,-7.0,0.0,0.0,2.0
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,0.0,0.0,0.0,-2.0
0.0,-1.88,-1.7,0.0,-63.0,-30.0,0.0,0.0,0.0,-33.0,-11.0,-9.0,-6.0,0.0,-30.0,0.0
1.0,1.36,2.3,-2.0,32.0,72.0,0.0,50.0,0.39,88.0,0.0,27.0,10.0,2.0,29.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.0,0.0,0.0,0.0
4.0,2.88,2.59,0.0,46.0,60.0,0.6,35.0,2.47,54.0,17.0,17.0,10.0,1.0,22.0,5.0
1.0,2.1500000000000004,1.47,0.0,6.0,-20.0,-0.09999999999999998,-10.0,3.0,30.0,-16.0,4.0,-3.0,0.0,-3.0,-1.0
1.0,-0.85,-1.78,1.0,-3.0,-6.0,-1.2000000000000002,35.0,0.48,0.0,-79.0,-2.0,2.0,0.0,2.0,1.0
2.0,6.5,3.49,-3.0,39.0,43.0,0.5,0.0,0.0,66.0,-14.0,10.0,7.0,1.0,26.0,2.0
-1.0,1.74,2.06,2.0,44.0,34.0,1.6,42.0,2.44,0.0,115.0,12.0,4.0,0.0,27.0,-1.0
1.0,-0.89,-0.28,-3.0,-41.0,-28.0,-0.4,-77.0,-2.92,0.0,-36.0,-14.0,-5.0,0.0,-29.0,1.0
-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-2.0,0.0,0.0,-3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,0.0,5.0
69.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,69.0
-1.0,-6.5,-3.49,2.0,-39.0,-43.0,-0.5,0.0,0.0,-66.0,-7.0,-14.0,-8.0,-1.0,-26.0,-1.0
2.0,-3.08,-0.9400000000000002,-3.0,16.0,22.0,0.9,17.0,-0.18000000000000005,-46.0,-44.0,2.0,-1.0,0.0,36.0,2.0
-5.0,-0.89,-0.28,-3.0,-41.0,-28.0,-0.4,-77.0,-2.92,0.0,-54.0,-14.0,-10.0,0.0,-29.0,-5.0
1.0,-1.3,1.26,-2.0,11.0,9.0,-0.09999999999999998,-14.0,1.7599999999999998,5.0,20.0,-7.0,-3.0,0.0,14.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,8.0,4.0,-1.0,0.0,2.0
8.0,0.89,0.28,1.0,41.0,28.0,0.4,77.0,2.92,0.0,46.0,15.0,10.0,0.0,29.0,8.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,3.0
-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,-4.0,-12.0,0.0,0.0,-8.0
-1.0,-1.06,-2.44,0.0,-11.0,1.0,0.4,4.0,-1.8899999999999997,-38.0,16.0,-7.0,2.0,0.0,2.0,1.0
-3.0,2.03,1.26,2.0,41.0,51.0,1.7,31.0,1.26,48.0,-57.0,20.0,12.0,1.0,28.0,-3.0
-1.0,-2.83,-1.59,0.0,-46.0,-50.0,-0.6,-60.0,-1.02,-53.0,75.0,-20.0,-1.0,0.0,-20.0,1.0
0.0,4.66,4.75,-3.0,53.0,57.0,1.1,50.0,0.35,37.0,-14.0,18.0,9.0,2.0,25.0,0.0
3.0,-2.03,-1.26,-2.0,-41.0,-51.0,-1.7,-31.0,-1.26,-48.0,57.0,-20.0,-12.0,-1.0,-28.0,3.0
1.0,0.41999999999999993,1.35,3.0,30.0,13.0,0.0,33.0,1.07,66.0,60.0,10.0,9.0,-1.0,-30.0,1.0
-5.0,-3.02,-1.83,0.0,-35.0,-56.0,0.0,-100.0,-0.87,-80.0,-13.0,4.0,9.0,-1.0,1.0,-5.0
-3.0,4.66,4.75,0.0,53.0,57.0,1.1,50.0,0.35,37.0,-14.0,18.0,10.0,0.0,26.0,-3.0
4.0,-2.29,-1.1199999999999999,0.0,45.0,-24.0,1.9,80.0,3.2299999999999995,-33.0,10.0,-16.0,-11.0,-1.0,2.0,4.0
2.0,0.69,1.19,0.0,5.0,13.0,-1.1,100.0,1.96,29.0,0.0,10.0,-6.0,1.0,3.0,2.0
-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-2.0,0.0,-24.0,-1.0
5.0,1.66,1.79,0.0,45.0,63.0,1.0,100.0,1.96,54.0,0.0,29.0,5.0,2.0,30.0,5.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-3.0,1.0,0.0,-24.0,2.0
-4.0,2.67,3.56,0.0,14.0,2.0,0.0,12.0,-1.48,8.0,0.0,-66.0,-10.0,-3.0,3.0,-3.0
0.0,-0.1499999999999999,1.27,0.0,-10.0,0.0,-0.09999999999999998,0.0,2.05,34.0,-30.0,4.0,4.0,0.0,11.0,-2.0
5.0,1.1500000000000001,1.79,0.0,6.0,7.0,-0.6000000000000001,-18.0,-0.9500000000000002,14.0,15.0,16.0,1.0,0.0,6.0,2.0
0.0,-3.55,-1.35,-3.0,-30.0,-38.0,0.0,-33.0,-1.07,-66.0,-25.0,-4.0,-11.0,0.0,30.0,0.0
1.0,1.91,1.52,1.0,41.0,41.0,0.0,14.0,1.06,37.0,-5.0,4.0,-1.0,0.0,33.0,1.0
6.0,-1.55,-0.65,0.0,-41.0,-44.0,-0.9,-70.0,-2.47,-43.0,30.0,-11.0,-8.0,0.0,-22.0,6.0
2.0,1.35,1.7999999999999998,0.0,-5.0,10.0,-2.3000000000000003,12.0,-0.22999999999999998,57.0,-20.0,22.0,10.0,-2.0,1.0,-1.0
1.0,-4.66,-4.75,0.0,-53.0,-57.0,-1.1,-50.0,-0.35,-37.0,14.0,-17.0,-2.0,2.0,4.0,1.0
0.0,0.6400000000000001,-1.2,2.0,6.0,-10.0,0.0,7.0,0.050000000000000044,-9.0,-20.0,-9.0,2.0,-1.0,-1.0,1.0
-1.0,0.5299999999999998,-0.5799999999999998,3.0,-4.0,-12.0,0.0,5.0,0.81,-12.0,24.0,-9.0,4.0,0.0,-24.0,-1.0
4.0,1.66,1.79,0.0,45.0,63.0,1.0,100.0,1.96,54.0,0.0,24.0,5.0,2.0,6.0,4.0
4.0,-1.6400000000000001,-1.27,0.0,24.0,-14.0,0.5,20.0,0.52,-17.0,10.0,-14.0,-12.0,-2.0,-5.0,4.0
-2.0,-1.57,1.23,0.0,11.0,16.0,-0.5000000000000001,-38.0,-1.83,61.0,14.0,-75.0,-14.0,-3.0,6.0,-1.0
-2.0,2.35,-3.71,0.0,-23.0,-25.0,0.4,20.0,1.32,33.0,20.0,-2.0,14.0,1.0,-5.0,-2.0
2.0,-1.4800000000000002,0.45999999999999996,0.0,15.0,10.0,1.0,75.0,1.42,4.0,0.0,4.0,-6.0,1.0,5.0,2.0
2.0,-0.3999999999999999,-0.050000000000000044,0.0,18.0,-10.0,0.8,12.0,3.63,-28.0,-36.0,-3.0,0.0,0.0,10.0,0.0
3.0,2.88,2.59,0.0,46.0,60.0,0.6,35.0,2.47,54.0,6.0,6.0,7.0,1.0,-1.0,4.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,-25.0,-1.0
6.0,2.64,3.05,0.0,59.0,56.0,1.3,43.0,2.55,25.0,-9.0,27.0,2.0,0.0,28.0,4.0
-71.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-16.0,-1.0,-26.0,-71.0
1.0,1.5199999999999998,0.29000000000000004,0.0,14.0,-12.0,0.6,-15.0,2.08,-34.0,5.0,-13.0,-3.0,-1.0,-7.0,2.0
-1.0,-2.14,-1.84,0.0,-56.0,-48.0,-0.8,-100.0,-0.4,-53.0,96.0,-9.0,-20.0,0.0,1.0,-1.0
-2.0,-0.72,-1.7800000000000002,0.0,4.0,-1.0,1.1,-37.0,1.3900000000000001,-52.0,-20.0,67.0,13.0,5.0,-6.0,-1.0
4.0,-0.6500000000000001,-0.8500000000000001,0.0,-8.0,3.0,0.09999999999999998,-6.0,-1.1099999999999999,-10.0,16.0,-5.0,-3.0,0.0,10.0,4.0
5.0,2.64,3.05,0.0,59.0,56.0,1.3,43.0,2.55,25.0,15.0,31.0,6.0,0.0,28.0,3.0
-1.0,-2.77,-0.61,0.0,-62.0,-40.0,-0.9,-40.0,-1.84,-16.0,-5.0,4.0,10.0,0.0,-24.0,-1.0
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-3.0,-3.0,0.0,0.0,-2.0
-1.0,-0.47,-0.41,0.0,-46.0,-60.0,-0.9,-50.0,-0.89,-20.0,-11.0,-3.0,-9.0,2.0,0.0,-1.0
2.0,1.66,1.79,0.0,45.0,63.0,1.0,100.0,1.96,54.0,15.0,28.0,6.0,0.0,-1.0,2.0
-2.0,-0.3500000000000001,-0.7,2.0,-9.0,-8.0,0.09999999999999987,-21.0,-0.9900000000000001,-8.0,-15.0,-79.0,-8.0,-3.0,-3.0,-1.0
-2.0,0.0,-0.67,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,16.0,-6.0,-6.0,1.0,36.0,-2.0
2.0,-4.41,-1.88,0.0,-38.0,-54.0,-0.4,-20.0,-1.32,-33.0,0.0,-19.0,-12.0,-1.0,5.0,2.0
-2.0,3.44,2.19,0.0,33.0,32.0,2.3,71.0,1.91,16.0,-14.0,12.0,7.0,1.0,33.0,-2.0
